name_x,height_x,weight_x,reach_x,fx_win,age_x,str_landed_per_min_x,str_acc_x,str_absorb_per_min_x,str_def_x,td_avg_x,td_acc_x,td_def_x,sub_avg_x,win_percentage_x,name_y,height_y,weight_y,reach_y,age_y,str_landed_per_min_y,str_acc_y,str_absorb_per_min_y,str_def_y,td_avg_y,td_acc_y,td_def_y,sub_avg_y,win_percentage_y,stance_x_Open Stance,stance_x_Orthodox,stance_x_Sideways,stance_x_Southpaw,stance_x_Switch,stance_y_Open Stance,stance_y_Orthodox,stance_y_Sideways,stance_y_Southpaw,stance_y_Switch
Bethe Correia,1.65,135.0,1.63,1,33.22,8.61,0.57,5.12,0.53,0.0,0.0,0.14,0.0,0.73,Jessica Eye,1.68,125.0,1.68,30.13,5.07,0.53,5.22,0.57,0.29,1.0,0.4,0.29,0.82,0,1,0,0,0,0,1,0,0,0
Bethe Correia,1.65,135.0,1.63,0,33.72,7.31,0.52,4.93,0.44,0.0,0.0,0.12,0.0,0.67,Marion Reneau,1.68,135.0,1.73,39.72,3.74,0.41,2.94,0.42,0.67,1.0,0.6,1.0,0.6,0,1,0,0,0,0,1,0,0,0
Bethe Correia,1.65,135.0,1.63,0,33.99,5.38,0.47,7.0,0.52,0.66,0.25,0.0,0.0,0.62,Holly Holm,1.73,135.0,1.75,35.67,3.79,0.45,4.11,0.5,0.19,0.1,0.19,0.0,0.77,0,1,0,0,0,0,0,0,1,0
Bethe Correia,1.65,135.0,1.63,0,35.89,4.58,0.44,5.79,0.51,0.53,0.25,0.0,0.0,0.64,Irene Aldana,1.75,135.0,1.73,31.12,7.7,0.48,7.7,0.41,0.5,0.5,0.05,0.0,0.77,0,1,0,0,0,0,1,0,0,0
Bethe Correia,1.65,135.0,1.63,1,36.25,4.38,0.42,5.96,0.43,0.55,0.22,0.0,0.0,0.67,Sijara Eubanks,1.63,135.0,1.7,34.4,5.71,0.42,5.71,0.42,2.33,0.54,0.54,0.0,0.5,0,1,0,0,0,0,1,0,0,0
Bevon Lewis,1.91,185.0,2.01,0,28.09,6.68,0.46,3.64,0.46,0.0,0.0,0.0,0.0,1.0,Darren Stewart,1.83,185.0,1.88,28.44,4.13,0.43,4.13,0.43,2.36,0.57,0.12,0.0,0.79,0,1,0,0,0,0,1,0,0,0
Bevon Lewis,1.91,185.0,2.01,1,28.73,4.6,0.46,3.09,0.47,0.0,0.0,0.0,0.0,0.88,Dequan Townsend,1.91,205.0,2.01,33.71,2.99,0.64,2.99,0.64,0.0,0.0,0.0,0.0,0.7,0,1,0,0,0,0,1,0,0,0
Blagoy Ivanov,1.8,250.0,1.85,1,32.66,3.1,0.3,4.58,0.43,0.0,0.0,0.0,0.0,0.89,Tai Tuivasa,1.88,264.0,1.9,26.23,4.46,0.52,4.46,0.52,0.0,0.0,0.0,0.0,0.73,0,0,0,1,0,0,0,0,1,0
Blagoy Ivanov,1.8,250.0,1.85,0,33.07,3.73,0.38,4.53,0.43,0.55,1.0,0.0,0.0,0.9,Derrick Lewis,1.91,260.0,2.01,34.73,1.64,0.44,1.93,0.46,0.0,0.0,0.0,0.0,0.79,0,0,0,1,0,0,1,0,0,0
Bobby Green,1.78,155.0,1.8,1,27.26,4.79,0.65,0.76,0.18,1.04,1.0,0.33,1.04,0.77,Pat Healy,1.83,155.0,1.88,30.4,7.05,0.55,7.05,0.55,2.37,0.5,0.5,0.95,0.65,0,1,0,0,0,0,1,0,0,0
Bobby Green,1.78,155.0,1.8,1,27.88,5.51,0.63,3.94,0.34,2.04,0.57,0.29,0.51,0.74,Josh Thomson,1.78,155.0,1.8,35.84,3.6,0.62,3.36,0.58,2.53,0.5,0.44,0.0,0.7,0,1,0,0,0,0,1,0,0,0
Bobby Green,1.78,155.0,1.8,0,28.2,5.07,0.56,3.62,0.35,1.35,0.44,0.23,0.34,0.75,Edson Barboza,1.8,155.0,1.9,28.84,4.63,0.46,3.56,0.4,0.0,0.0,0.0,0.53,0.65,0,1,0,0,0,0,1,0,0,0
Bobby Green,1.78,155.0,1.8,0,29.74,4.63,0.52,3.62,0.36,1.01,0.36,0.23,0.25,0.72,Dustin Poirier,1.75,155.0,1.83,27.37,7.04,0.59,4.54,0.5,3.24,0.56,0.0,0.65,0.82,0,1,0,0,0,0,0,0,1,0
Bobby Green,1.78,155.0,1.8,0,30.6,4.66,0.49,5.01,0.4,0.94,0.3,0.14,0.0,0.7,Rashid Magomedov,1.75,155.0,1.78,32.38,6.16,0.59,5.07,0.56,1.5,0.75,0.55,0.0,0.9,0,1,0,0,0,0,1,0,0,0
Bobby Green,1.78,155.0,1.8,0,31.08,4.89,0.49,4.66,0.43,0.0,0.0,0.0,0.0,0.68,Lando Vannata,1.75,155.0,1.8,25.57,5.45,0.45,6.57,0.53,0.62,0.33,1.0,0.0,0.91,0,1,0,0,0,0,1,0,0,0
Bobby Green,1.78,155.0,1.8,1,31.38,5.74,0.47,6.04,0.45,0.31,0.09,0.67,0.0,0.66,Erik Koch,1.78,170.0,1.8,29.31,2.3,0.45,2.09,0.5,1.08,0.5,0.0,0.54,0.7,0,1,0,0,0,0,0,0,1,0
Bobby Green,1.78,155.0,1.8,0,32.27,7.5,0.53,6.16,0.45,0.63,0.14,0.71,0.0,0.67,Drakkar Klose,1.75,155.0,1.78,30.77,5.38,0.61,5.22,0.55,1.67,0.38,0.38,0.0,0.82,0,1,0,0,0,0,1,0,0,0
Bobby Green,1.78,155.0,1.8,0,33.19,7.53,0.55,5.47,0.45,0.75,0.17,0.38,0.25,0.68,Francisco Trinaldo,1.75,155.0,1.78,41.23,3.08,0.44,3.49,0.48,1.11,0.8,0.25,0.28,0.8,0,1,0,0,0,0,0,0,1,0
Bobby Hoffman,1.88,245.0,1.88,0,33.01,4.77,0.65,4.72,0.87,3.25,1.0,0.0,0.0,0.78,Josh Barnett,1.91,250.0,1.98,23.98,4.56,0.57,3.57,0.55,1.29,1.0,1.0,1.29,0.83,0,1,0,0,0,0,1,0,0,0
Bobby Moffett,1.78,145.0,1.85,0,29.19,2.02,0.38,3.3,0.55,3.96,0.67,0.2,1.98,0.72,Enrique Barzola,1.7,145.0,1.78,30.28,5.15,0.49,4.48,0.37,6.0,0.5,0.67,0.5,0.71,0,1,0,0,0,0,1,0,0,0
Bobby Nash,1.83,170.0,1.88,0,27.31,6.05,0.46,4.41,0.53,1.54,0.25,0.0,3.08,0.8,Danny Roberts,1.85,170.0,1.88,30.01,4.78,0.41,5.33,0.49,0.0,0.0,0.47,0.46,0.8,0,1,0,0,0,0,0,0,1,0
Bobby Voelker,1.83,170.0,1.9,0,34.25,10.2,0.58,6.47,0.6,4.0,0.8,0.0,0.0,0.73,Robbie Lawler,1.8,170.0,1.88,31.35,3.2,0.45,3.2,0.45,2.16,0.8,0.8,0.0,0.66,0,1,0,0,0,0,0,0,1,0
Bobby Voelker,1.83,170.0,1.9,0,34.68,8.04,0.53,6.32,0.61,2.94,0.8,0.14,0.0,0.71,William Patolino,1.8,170.0,1.9,22.49,4.63,0.67,4.63,0.67,3.09,0.5,0.5,0.0,0.88,0,1,0,0,0,0,1,0,0,0
Bobby Voelker,1.83,170.0,1.9,0,35.12,6.67,0.42,7.4,0.62,1.69,0.57,0.31,0.0,0.69,Lance Benoist,1.8,170.0,1.85,25.78,7.53,0.65,5.73,0.58,1.33,0.36,0.42,0.0,0.75,0,1,0,0,0,0,0,0,1,0
Bojan Mihajlovic,1.8,205.0,1.85,0,36.8,1.91,0.5,5.73,0.43,0.0,0.0,0.0,0.0,0.71,Joachim Christensen,1.91,205.0,1.93,38.19,9.88,0.54,9.88,0.54,0.0,0.0,0.0,0.0,0.76,0,1,0,0,0,0,1,0,0,0
Bojan Velickovic,1.83,170.0,1.93,0,27.61,3.73,0.38,3.73,0.38,1.0,0.2,0.2,1.0,0.76,Michael Graves,1.78,170.0,1.8,25.56,3.46,0.65,3.19,0.69,3.99,0.29,0.0,1.99,0.83,0,0,0,1,0,0,1,0,0,0
Bojan Velickovic,1.83,170.0,1.93,0,28.0,3.87,0.45,2.77,0.44,1.0,0.29,0.36,0.5,0.72,Sultan Aliev,1.8,170.0,1.88,32.25,2.96,0.57,2.96,0.57,0.0,0.0,0.0,0.0,0.93,0,0,0,1,0,0,1,0,0,0
Bojan Velickovic,1.83,170.0,1.93,1,28.44,5.38,0.58,3.76,0.58,0.67,0.25,0.43,0.67,0.74,Nico Musoke,1.83,170.0,1.9,31.15,4.68,0.43,4.53,0.44,1.0,0.16,0.14,0.0,0.71,0,0,0,1,0,0,1,0,0,0
Bojan Velickovic,1.83,170.0,1.93,0,28.71,5.85,0.59,3.99,0.49,0.75,0.25,0.37,0.5,0.7,Darren Till,1.83,185.0,1.88,24.69,2.95,0.53,4.81,0.48,0.82,0.25,0.17,0.0,0.87,0,0,0,1,0,0,0,0,1,0
Bojan Velickovic,1.83,170.0,1.93,0,28.92,6.07,0.58,3.89,0.54,0.5,0.2,0.47,0.25,0.67,Jake Matthews,1.8,170.0,1.85,23.25,4.01,0.49,4.32,0.54,1.68,0.42,0.38,0.67,0.86,0,0,0,1,0,0,1,0,0,0
Boston Salmon,1.75,135.0,1.75,0,28.91,0.0,0.0,11.9,1.0,0.0,0.0,0.0,0.0,0.75,Randy Costa,1.75,135.0,1.85,25.28,7.9,0.47,7.9,0.47,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,1
Brad Blackburn,1.78,170.0,1.85,1,31.59,11.23,0.7,1.87,0.37,0.0,0.0,0.0,0.0,0.55,Ryo Chonan,1.75,170.0,1.78,32.22,4.3,0.58,4.3,0.58,0.0,0.0,0.0,0.0,0.63,0,1,0,0,0,0,1,0,0,0
Brad Blackburn,1.78,170.0,1.85,0,32.88,6.27,0.39,3.9,0.36,0.0,0.0,0.0,0.0,0.55,DaMarques Johnson,1.85,170.0,1.9,27.78,2.47,0.28,6.42,0.46,0.0,0.0,0.5,3.7,0.61,0,1,0,0,0,0,1,0,0,0
Brad Imes,2.01,265.0,2.01,0,30.07,5.87,0.44,6.68,0.54,2.2,1.0,0.0,0.0,0.68,Heath Herring,1.93,250.0,1.98,29.1,2.13,0.39,3.07,0.61,1.0,1.0,0.75,1.0,0.68,0,1,0,0,0,0,1,0,0,0
Brad Katona,1.68,135.0,1.63,0,27.37,5.73,0.51,5.27,0.51,0.0,0.0,0.67,0.0,0.89,Merab Dvalishvili,1.68,135.0,1.73,28.31,8.69,0.53,3.64,0.48,7.33,0.42,0.43,0.0,0.83,0,1,0,0,0,0,1,0,0,0
Brad Pickett,1.68,135.0,1.73,1,33.56,2.41,0.18,9.16,0.38,0.0,0.0,0.0,0.0,0.78,Damacio Page,1.68,135.0,1.68,29.54,5.14,0.36,5.14,0.36,0.0,0.0,0.0,0.0,0.67,0,1,0,0,0,0,1,0,0,0
Brad Pickett,1.68,135.0,1.73,1,34.02,5.67,0.48,5.44,0.43,4.54,0.8,0.2,1.13,0.75,Yves Jabouin,1.7,135.0,1.73,33.34,3.53,0.46,3.53,0.46,1.21,0.33,0.33,0.0,0.64,0,1,0,0,0,0,1,0,0,0
Brad Pickett,1.68,135.0,1.73,0,34.26,5.27,0.43,5.8,0.43,3.55,0.67,0.2,0.89,0.72,Eddie Wineland,1.7,135.0,1.75,28.51,2.86,0.32,4.57,0.43,0.77,0.4,0.1,0.0,0.68,0,1,0,0,0,0,1,0,0,0
Brad Pickett,1.68,135.0,1.73,1,34.53,4.89,0.37,5.89,0.36,1.88,0.67,0.14,0.47,0.73,Mike Easton,1.68,135.0,1.78,29.2,4.5,0.4,4.98,0.44,0.55,0.25,0.18,0.0,0.67,0,1,0,0,0,0,0,0,1,0
Brad Pickett,1.68,135.0,1.73,0,34.9,5.61,0.4,5.64,0.4,2.81,0.62,0.29,0.35,0.71,Michael McDonald,1.75,135.0,1.78,22.59,2.46,0.38,2.62,0.41,0.39,0.33,0.42,0.0,0.82,0,1,0,0,0,0,1,0,0,0
Brad Pickett,1.68,135.0,1.73,0,35.82,5.77,0.41,5.38,0.42,2.51,0.56,0.25,0.28,0.67,Ian McCall,1.65,125.0,1.63,30.2,6.52,0.51,5.68,0.45,1.75,0.24,0.21,0.0,0.76,0,1,0,0,0,0,1,0,0,0
Brad Pickett,1.68,135.0,1.73,0,36.16,5.06,0.42,5.79,0.55,2.51,0.35,0.35,0.28,0.68,Chico Camus,1.68,125.0,1.68,29.82,3.15,0.59,6.07,0.61,0.79,0.43,0.67,0.53,0.67,0,1,0,0,0,0,1,0,0,0
Brad Pickett,1.68,135.0,1.73,0,36.79,4.65,0.42,5.85,0.56,1.95,0.25,0.36,0.28,0.66,Thomas Almeida,1.7,135.0,1.78,23.95,7.33,0.52,5.12,0.37,0.0,0.0,0.18,0.0,0.84,0,1,0,0,0,0,0,0,1,0
Brad Pickett,1.68,135.0,1.73,1,37.43,4.14,0.4,5.63,0.54,1.78,0.21,0.4,0.3,0.67,Francisco Rivera,1.73,135.0,1.73,34.39,4.03,0.43,5.11,0.4,1.87,0.6,0.0,0.62,0.59,0,1,0,0,0,0,1,0,0,0
Brad Pickett,1.68,135.0,1.73,0,38.04,3.66,0.37,5.92,0.53,1.49,0.2,0.55,0.0,0.65,Iuri Alcantara,1.75,135.0,1.8,36.18,3.6,0.56,4.13,0.6,1.0,0.5,0.38,0.0,0.8,0,1,0,0,0,0,0,0,1,0
Brad Pickett,1.68,135.0,1.73,0,38.23,4.19,0.39,5.69,0.49,2.0,0.33,0.75,0.0,0.66,Urijah Faber,1.68,135.0,1.7,37.6,2.52,0.37,2.52,0.37,0.56,0.12,0.12,0.0,0.77,0,1,0,0,0,0,1,0,0,0
Brad Pickett,1.68,135.0,1.73,0,38.48,2.8,0.36,5.55,0.51,1.6,0.57,0.58,0.0,0.67,Marlon Vera,1.73,135.0,1.78,24.29,2.49,0.48,3.66,0.54,0.86,0.3,0.2,1.72,0.83,0,1,0,0,0,0,0,0,0,1
Brad Riddell,1.7,155.0,1.8,1,28.4,6.93,0.62,2.73,0.41,1.0,1.0,0.2,0.0,0.88,Magomed Mustafaev,1.73,155.0,1.8,31.56,4.24,0.64,7.34,0.75,0.0,0.0,0.4,0.71,0.81,0,1,0,0,0,0,1,0,0,0
Brad Tavares,1.85,185.0,1.88,1,24.4,3.41,0.69,3.31,0.7,0.78,0.14,0.25,0.0,0.73,Dongi Yang,1.78,185.0,1.8,27.44,6.44,0.59,3.27,0.46,1.89,0.62,0.62,0.75,0.86,0,1,0,0,0,0,0,0,1,0
Brad Tavares,1.85,185.0,1.88,1,25.2,4.16,0.46,3.65,0.56,2.43,0.36,0.22,0.0,0.77,Riki Fukuda,1.83,185.0,1.85,32.15,9.03,0.62,4.03,0.46,3.0,0.43,0.39,0.0,0.76,0,1,0,0,0,0,0,0,1,0
Brad Tavares,1.85,185.0,1.88,1,26.07,5.13,0.44,3.77,0.46,1.75,0.44,0.33,0.0,0.73,Lorenz Larkin,1.8,170.0,1.83,27.37,2.4,0.41,2.4,0.41,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,1,0,0,0
Brad Tavares,1.85,185.0,1.88,0,26.33,5.38,0.48,3.75,0.44,1.75,0.32,0.33,0.0,0.69,Yoel Romero,1.83,185.0,1.85,36.97,6.64,0.74,6.64,0.74,0.0,0.0,0.0,0.0,0.62,0,1,0,0,0,0,0,0,1,0
Brad Tavares,1.85,185.0,1.88,0,26.65,4.43,0.46,3.6,0.47,0.5,0.15,0.56,0.0,0.65,Tim Boetsch,1.83,185.0,1.88,33.55,3.54,0.62,3.54,0.62,1.02,0.23,0.23,2.03,0.58,0,1,0,0,0,0,1,0,0,0
Brad Tavares,1.85,185.0,1.88,1,27.04,3.23,0.46,3.4,0.55,0.56,0.14,0.45,0.0,0.67,Nate Marquardt,1.83,185.0,1.88,35.71,4.97,0.66,4.97,0.66,3.08,1.0,1.0,0.62,0.63,0,1,0,0,0,0,1,0,0,0
Brad Tavares,1.85,185.0,1.88,0,27.38,3.58,0.46,3.38,0.56,0.84,0.21,0.33,0.0,0.68,Robert Whittaker,1.83,185.0,1.85,24.38,5.19,0.37,5.67,0.4,0.72,0.67,0.67,0.0,0.83,0,1,0,0,0,0,1,0,0,0
Brad Tavares,1.85,185.0,1.88,1,28.72,3.36,0.45,3.77,0.67,0.38,0.2,0.33,0.0,0.7,Caio Magalhaes,1.85,185.0,1.85,28.74,7.85,0.7,5.48,0.6,0.62,0.25,0.42,3.12,0.82,0,1,0,0,0,0,1,0,0,0
Brad Tavares,1.85,185.0,1.88,1,29.8,3.95,0.49,3.15,0.53,0.38,0.5,0.11,0.0,0.71,Thales Leites,1.85,185.0,1.98,36.09,2.16,0.51,2.16,0.51,1.81,0.19,0.19,0.52,0.74,0,1,0,0,0,0,1,0,0,0
Brad Tavares,1.85,185.0,1.88,1,30.31,4.31,0.5,2.91,0.42,0.33,1.0,0.05,0.0,0.73,Krzysztof Jotko,1.85,185.0,1.96,28.65,5.36,0.56,2.11,0.47,1.17,0.5,0.2,0.39,0.86,0,1,0,0,0,0,0,0,1,0
Brad Tavares,1.85,185.0,1.88,0,31.87,4.7,0.53,3.23,0.41,0.0,0.0,0.06,0.0,0.7,Edmen Shahbazyan,1.88,185.0,1.88,21.95,14.21,0.58,7.1,0.46,8.2,1.0,0.0,8.2,1.0,0,1,0,0,0,0,1,0,0,0
Bradley Scott,1.85,170.0,1.93,1,24.34,5.47,0.4,5.93,0.43,1.0,0.2,0.0,0.0,0.82,Michael Kuiper,1.83,185.0,1.85,24.39,5.5,0.63,4.8,0.62,2.12,0.8,0.28,0.0,0.86,0,1,0,0,0,0,1,0,0,0
Bradley Scott,1.85,170.0,1.93,1,25.87,4.84,0.5,6.16,0.56,0.44,0.12,0.21,0.88,0.77,Dylan Andrews,1.85,185.0,1.85,35.48,2.14,0.53,2.27,0.57,3.78,0.5,0.56,0.0,0.68,0,1,0,0,0,0,0,0,0,1
Bradley Scott,1.85,170.0,1.93,0,26.68,5.21,0.53,5.5,0.55,0.68,0.17,0.24,1.02,0.71,Krzysztof Jotko,1.85,185.0,1.96,26.52,7.02,0.73,3.75,0.6,1.09,0.36,0.14,0.0,0.88,0,1,0,0,0,0,0,0,1,0
Bradley Scott,1.85,170.0,1.93,1,27.73,4.53,0.58,5.12,0.54,0.34,0.12,0.28,1.02,0.73,Scott Askham,1.91,185.0,1.9,28.83,2.98,0.48,2.98,0.48,0.4,0.14,0.14,1.2,0.82,0,1,0,0,0,0,0,0,1,0
Bradley Scott,1.85,170.0,1.93,0,28.12,4.57,0.51,5.54,0.51,0.27,0.2,0.29,0.27,0.69,Jack Hermansson,1.85,185.0,1.96,29.15,7.2,0.61,4.22,0.47,1.24,0.29,0.25,0.0,0.83,0,1,0,0,0,0,1,0,0,0
Branden Lee Hinkle,1.91,235.0,1.91,0,32.52,9.46,0.77,1.89,0.67,3.55,0.5,0.0,10.64,0.58,Jeff Monson,1.75,247.0,1.88,35.05,4.87,0.73,4.16,0.75,1.58,0.15,0.18,0.0,0.79,0,1,0,0,0,0,1,0,0,0
Branden Lee Hinkle,1.91,235.0,1.91,0,32.92,5.68,0.77,4.09,0.84,1.7,0.5,0.33,6.81,0.56,Jason Lambert,1.91,185.0,1.9,31.07,8.3,0.8,3.36,0.64,1.58,0.25,0.25,1.58,0.68,0,1,0,0,0,0,1,0,0,0
Brandon Davis,1.78,135.0,1.83,0,28.03,5.93,0.42,3.9,0.27,0.5,0.5,0.16,0.0,0.62,Enrique Barzola,1.7,145.0,1.78,29.06,5.87,0.47,4.87,0.42,5.5,0.48,0.53,0.25,0.68,0,1,0,0,0,0,1,0,0,0
Brandon Davis,1.78,135.0,1.83,0,28.34,4.82,0.41,4.58,0.36,0.33,0.33,0.35,0.0,0.64,Zabit Magomedsharipov,1.85,145.0,1.85,27.52,6.28,0.56,6.28,0.56,6.56,0.59,0.59,1.16,0.94,0,1,0,0,0,0,1,0,0,0
Brandon Davis,1.78,135.0,1.83,0,29.28,5.05,0.41,5.94,0.44,0.0,0.0,0.53,0.33,0.56,Kyung Ho Kang,1.75,135.0,1.85,31.94,5.17,0.52,3.81,0.46,1.16,0.6,0.38,1.54,0.71,0,1,0,0,0,0,1,0,0,0
Brandon Moreno,1.7,125.0,1.78,1,23.37,8.82,0.88,7.14,0.74,6.3,1.0,1.0,12.61,0.82,Dustin Ortiz,1.65,125.0,1.65,28.32,6.77,0.62,4.03,0.56,2.31,0.38,0.38,0.0,0.73,0,1,0,0,0,0,1,0,0,0
Brandon Moreno,1.7,125.0,1.78,0,23.66,4.79,0.5,4.18,0.48,1.31,1.0,0.45,5.23,0.83,Sergio Pettis,1.68,125.0,1.75,23.96,5.16,0.46,5.16,0.46,2.33,0.42,0.42,0.0,0.82,0,1,0,0,0,0,1,0,0,0
Brandon Moreno,1.7,125.0,1.78,1,26.02,3.49,0.42,3.67,0.41,1.64,0.44,0.37,0.47,0.71,Kai Kara-France,1.63,125.0,1.75,26.72,6.89,0.5,6.47,0.45,1.0,0.38,0.09,0.0,0.7,0,1,0,0,0,0,1,0,0,0
Brandon Moreno,1.7,125.0,1.78,1,26.27,4.01,0.39,4.09,0.39,1.5,0.44,0.33,0.0,0.73,Jussier Formiga,1.65,125.0,1.7,34.92,4.0,0.64,4.02,0.58,2.33,0.47,0.5,0.29,0.79,0,1,0,0,0,0,1,0,0,0
Brandon Thatch,1.88,170.0,1.88,1,28.33,17.39,0.73,1.45,0.2,10.87,1.0,0.0,0.0,0.75,Paulo Thiago,1.8,170.0,1.85,32.79,3.29,0.61,3.59,0.61,1.37,0.5,0.5,0.0,0.67,0,0,0,0,1,0,1,0,0,0
Brandon Thatch,1.88,170.0,1.88,1,28.33,10.42,0.59,4.23,0.38,4.23,1.0,0.0,0.0,0.7,Paulo Thiago,1.8,170.0,1.85,32.79,3.29,0.61,3.59,0.61,1.37,0.5,0.5,0.0,0.67,0,0,0,0,1,0,1,0,0,0
Paulo Thiago,1.8,170.0,1.85,0,32.79,2.89,0.54,2.95,0.54,2.63,0.8,0.8,0.33,0.71,Brandon Thatch,1.88,170.0,1.88,28.33,10.42,0.59,4.23,0.38,4.23,1.0,0.0,0.0,0.7,0,1,0,0,0,0,0,0,0,1
Paulo Thiago,1.8,170.0,1.85,0,32.79,3.29,0.61,3.59,0.61,1.37,0.5,0.5,0.0,0.67,Brandon Thatch,1.88,170.0,1.88,28.33,10.42,0.59,4.23,0.38,4.23,1.0,0.0,0.0,0.7,0,1,0,0,0,0,0,0,0,1
Brandon Thatch,1.88,170.0,1.88,0,30.0,4.09,0.41,2.92,0.35,1.82,0.75,0.43,0.0,0.73,Gunnar Nelson,1.8,170.0,1.83,26.95,2.74,0.57,5.37,0.49,1.38,0.5,0.5,0.55,0.73,0,0,0,0,1,0,0,0,0,1
Brandon Thatch,1.88,170.0,1.88,1,30.33,3.24,0.38,3.43,0.41,1.14,0.67,0.6,0.0,0.67,Paulo Thiago,1.8,170.0,1.85,34.78,3.09,0.39,5.01,0.47,1.31,0.17,0.27,0.0,0.64,0,0,0,0,1,0,1,0,0,0
Brandon Thatch,1.88,170.0,1.88,1,30.33,3.24,0.38,3.43,0.41,1.14,0.67,0.6,0.0,0.64,Paulo Thiago,1.8,170.0,1.85,34.78,3.09,0.39,5.01,0.47,1.31,0.17,0.27,0.0,0.64,0,0,0,0,1,0,1,0,0,0
Paulo Thiago,1.8,170.0,1.85,0,34.78,3.09,0.39,5.01,0.47,1.31,0.17,0.27,0.0,0.67,Brandon Thatch,1.88,170.0,1.88,30.33,3.24,0.38,3.43,0.41,1.14,0.67,0.6,0.0,0.64,0,1,0,0,0,0,0,0,0,1
Paulo Thiago,1.8,170.0,1.85,0,34.78,3.09,0.39,5.01,0.47,1.31,0.17,0.27,0.0,0.64,Brandon Thatch,1.88,170.0,1.88,30.33,3.24,0.38,3.43,0.41,1.14,0.67,0.6,0.0,0.64,0,1,0,0,0,0,0,0,0,1
Brandon Thatch,1.88,170.0,1.88,0,30.65,3.24,0.38,3.43,0.41,1.14,0.67,0.6,0.0,0.62,Siyar Bahadurzada,1.8,170.0,1.85,31.88,3.62,0.53,3.62,0.53,0.49,0.5,0.5,0.0,0.75,0,0,0,0,1,0,1,0,0,0
Brandon Vera,1.91,230.0,1.93,1,28.32,4.66,0.75,3.35,0.56,0.0,0.0,0.5,0.0,0.8,Justin Eilers,1.85,235.0,1.85,27.61,3.01,0.39,4.24,0.42,0.0,0.0,0.0,0.0,0.69,0,1,0,0,0,0,1,0,0,0
Brandon Vera,1.91,230.0,1.93,1,29.11,4.34,0.59,3.54,0.49,0.0,0.0,0.5,1.21,0.71,Frank Mir,1.91,264.0,2.01,27.49,6.41,0.74,9.13,0.78,4.09,0.57,0.56,1.53,0.45,0,1,0,0,0,0,0,0,1,0
Brandon Vera,1.91,230.0,1.93,0,30.03,5.22,0.62,3.38,0.47,0.0,0.0,0.33,1.1,0.71,Tim Sylvia,2.03,265.0,2.03,31.63,3.23,0.39,3.23,0.39,0.0,0.0,0.0,0.19,0.8,0,1,0,0,0,0,1,0,0,0
Brandon Vera,1.91,230.0,1.93,0,30.66,5.39,0.69,7.67,0.65,0.74,1.0,0.0,0.74,0.62,Fabricio Werdum,1.93,231.0,1.96,30.86,3.66,0.47,2.12,0.42,0.0,0.0,0.43,0.0,0.72,0,1,0,0,0,0,1,0,0,0
Brandon Vera,1.91,230.0,1.93,0,31.02,4.61,0.71,7.17,0.7,1.26,0.6,0.3,0.0,0.6,Keith Jardine,1.88,185.0,1.93,32.97,5.98,0.5,6.45,0.51,0.0,0.0,0.0,0.0,0.6,0,1,0,0,0,0,1,0,0,0
Brandon Vera,1.91,230.0,1.93,1,31.41,4.13,0.67,6.32,0.63,1.21,0.67,0.38,0.0,0.64,Michael Patt,1.83,205.0,1.83,22.47,5.37,0.48,8.78,0.53,0.0,0.0,0.0,0.0,0.8,0,1,0,0,0,0,1,0,0,0
Brandon Vera,1.91,230.0,1.93,1,31.89,3.89,0.56,4.43,0.54,1.09,0.6,0.38,0.0,0.58,Krzysztof Soszynski,1.85,205.0,1.96,32.07,3.91,0.41,3.91,0.41,4.19,1.0,1.0,4.19,0.67,0,1,0,0,0,1,0,0,0,0
Brandon Vera,1.91,230.0,1.93,0,32.1,4.14,0.53,4.16,0.5,1.17,0.67,0.29,0.0,0.62,Randy Couture,1.85,205.0,1.9,46.4,5.06,0.65,3.4,0.53,2.76,0.46,0.29,0.0,0.58,0,1,0,0,0,0,1,0,0,0
Brandon Vera,1.91,230.0,1.93,0,32.44,4.0,0.54,3.46,0.44,0.87,0.75,0.21,0.0,0.57,Jon Jones,1.93,205.0,2.13,22.67,5.2,0.53,4.15,0.5,3.58,0.62,0.25,0.36,1.0,0,1,0,0,0,0,1,0,0,0
Brandon Vera,1.91,230.0,1.93,0,33.23,3.92,0.52,3.65,0.48,0.75,0.67,0.22,0.0,0.53,Thiago Silva,1.88,205.0,1.88,28.14,4.67,0.61,4.67,0.61,0.0,0.0,0.0,0.63,0.86,0,1,0,0,0,0,1,0,0,0
Brandon Vera,1.91,230.0,1.93,1,34.05,3.13,0.54,5.9,0.59,0.62,0.67,0.33,0.0,0.56,Eliot Marshall,1.88,205.0,1.96,31.31,2.52,0.29,3.56,0.36,0.0,0.0,0.18,0.0,0.69,0,1,0,0,0,0,1,0,0,0
Brandon Vera,1.91,230.0,1.93,0,34.82,2.75,0.6,6.39,0.67,0.62,0.5,0.37,0.0,0.59,Mauricio Rua,1.85,205.0,1.93,30.69,5.62,0.6,5.62,0.6,1.74,0.45,0.45,0.35,0.77,0,1,0,0,0,0,1,0,0,0
