height_x,weight_x,reach_x,fight_time_sum_x,kds_per_min_x,sub_att_per_min_x,pass_per_min_x,rev_per_min_x,tds_acc_x,tds_succ_per_min_x,tds_att_per_min_x,tot_str_acc_x,tot_str_succ_per_min_x,tot_str_att_per_min_x,sig_str_head_acc_x,sig_str_head_succ_per_min_x,sig_str_head_att_per_min_x,sig_str_body_acc_x,sig_str_body_succ_per_min_x,sig_str_body_att_per_min_x,sig_str_leg_acc_x,sig_str_leg_succ_per_min_x,sig_str_leg_att_per_min_x,sig_str_dist_acc_x,sig_str_dist_succ_per_min_x,sig_str_dist_att_per_min_x,sig_str_clinch_acc_x,sig_str_clinch_succ_per_min_x,sig_str_clinch_att_per_min_x,sig_str_ground_acc_x,sig_str_ground_succ_per_min_x,sig_str_ground_att_per_min_x,age_x,weightclass_Bantamweight_x,weightclass_Catch Weight_x,weightclass_Featherweight_x,weightclass_Flyweight_x,weightclass_Heavyweight_x,weightclass_Light Heavyweight_x,weightclass_Lightweight_x,weightclass_Middleweight_x,weightclass_Open Weight_x,weightclass_Strawweight_x,weightclass_Super Heavyweight_x,weightclass_Welterweight_x,stance_Open Stance_x,stance_Orthodox_x,stance_Sideways_x,stance_Southpaw_x,stance_Switch_x,height_y,weight_y,reach_y,fight_time_sum_y,kds_per_min_y,sub_att_per_min_y,pass_per_min_y,rev_per_min_y,tds_acc_y,tds_succ_per_min_y,tds_att_per_min_y,tot_str_acc_y,tot_str_succ_per_min_y,tot_str_att_per_min_y,sig_str_head_acc_y,sig_str_head_succ_per_min_y,sig_str_head_att_per_min_y,sig_str_body_acc_y,sig_str_body_succ_per_min_y,sig_str_body_att_per_min_y,sig_str_leg_acc_y,sig_str_leg_succ_per_min_y,sig_str_leg_att_per_min_y,sig_str_dist_acc_y,sig_str_dist_succ_per_min_y,sig_str_dist_att_per_min_y,sig_str_clinch_acc_y,sig_str_clinch_succ_per_min_y,sig_str_clinch_att_per_min_y,sig_str_ground_acc_y,sig_str_ground_succ_per_min_y,sig_str_ground_att_per_min_y,age_y,weightclass_Bantamweight_y,weightclass_Catch Weight_y,weightclass_Featherweight_y,weightclass_Flyweight_y,weightclass_Heavyweight_y,weightclass_Light Heavyweight_y,weightclass_Lightweight_y,weightclass_Middleweight_y,weightclass_Open Weight_y,weightclass_Strawweight_y,weightclass_Super Heavyweight_y,weightclass_Welterweight_y,stance_Open Stance_y,stance_Orthodox_y,stance_Sideways_y,stance_Southpaw_y,stance_Switch_y,fx_win
1.88,170.0,1.93,15.0,0.0,0.0,0.07,0.0,0.6,0.4,0.67,0.48,3.8,7.87,0.23,0.8,3.53,0.56,0.33,0.6,0.57,1.4,2.47,0.34,1.73,5.13,0.62,0.67,1.07,0.33,0.13,0.4,26.97,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.8,170.0,1.9,34.790000000000006,0.03,0.4,0.49,0.09,0.85,0.32,0.37,0.67,3.25,4.86,0.51,1.29,2.56,0.8,0.23,0.29,0.9,0.26,0.29,0.44,0.57,1.29,0.73,0.23,0.32,0.64,0.98,1.52,25.48,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1.78,155.0,1.83,29.259999999999998,0.03,0.03,0.21,0.0,0.8,0.14,0.17,0.57,2.43,4.27,0.38,1.03,2.73,0.71,0.17,0.24,1.0,0.31,0.31,0.44,1.26,2.87,0.0,0.0,0.03,0.64,0.24,0.38,32.89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.73,155.0,1.83,37.95,0.03,0.0,0.0,0.0,0.0,0.0,0.13,0.34,3.95,11.46,0.23,1.98,8.48,0.6,1.4,2.35,0.95,0.5,0.53,0.31,3.27,10.43,0.65,0.58,0.9,1.0,0.03,0.03,28.41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1.78,155.0,1.83,7.82,0.0,0.13,0.38,0.0,1.0,0.13,0.13,0.84,4.86,5.75,0.65,1.41,2.17,1.0,0.38,0.38,1.0,0.26,0.26,0.71,1.28,1.79,0.0,0.0,0.0,0.75,0.77,1.02,31.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.85,155.0,1.85,101.85999999999999,0.04,0.03,0.15,0.01,0.56,0.1,0.18,0.54,5.85,10.84,0.36,2.37,6.54,0.75,1.15,1.54,0.84,1.42,1.7,0.48,4.03,8.34,0.6,0.34,0.57,0.65,0.56,0.86,30.83,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.78,155.0,1.83,12.490000000000002,0.0,0.08,0.24,0.0,1.0,0.08,0.08,0.69,4.08,5.92,0.51,1.76,3.44,0.75,0.24,0.32,1.0,0.32,0.32,0.55,1.84,3.36,0.0,0.0,0.08,0.75,0.48,0.64,32.19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.73,155.0,1.85,18.799999999999997,0.0,0.0,0.0,0.0,0.58,0.37,0.64,0.33,1.91,5.85,0.17,0.69,4.1,0.45,0.27,0.59,0.5,0.16,0.32,0.15,0.59,3.94,0.73,0.43,0.59,0.22,0.11,0.48,28.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1.78,155.0,1.83,27.490000000000002,0.0,0.04,0.22,0.0,0.8,0.15,0.18,0.58,2.47,4.29,0.38,1.02,2.69,0.71,0.18,0.25,1.0,0.29,0.29,0.45,1.27,2.84,0.0,0.0,0.04,0.6,0.22,0.36,32.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.78,155.0,1.78,7.630000000000001,0.0,0.13,0.39,0.0,0.6,0.39,0.66,0.66,6.95,10.48,0.61,3.54,5.77,0.75,0.39,0.52,1.0,0.26,0.26,0.59,2.23,3.8,0.64,1.18,1.83,0.86,0.79,0.92,23.93,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1.78,155.0,1.83,37.08,0.03,0.05,0.24,0.0,0.83,0.13,0.16,0.64,2.94,4.58,0.42,1.11,2.62,0.8,0.22,0.27,1.0,0.3,0.3,0.48,1.27,2.64,0.0,0.0,0.03,0.68,0.35,0.51,33.81,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.83,155.0,1.9,50.629999999999995,0.02,0.04,0.22,0.0,0.26,0.1,0.38,0.52,3.91,7.58,0.35,1.6,4.6,0.57,0.47,0.83,0.79,0.45,0.57,0.36,1.8,5.02,0.45,0.1,0.22,0.82,0.63,0.77,36.67,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.78,155.0,1.83,52.08,0.02,0.04,0.17,0.0,0.83,0.1,0.12,0.56,2.75,4.88,0.34,0.94,2.78,0.7,0.27,0.38,0.86,0.6,0.69,0.45,1.56,3.48,0.0,0.0,0.02,0.68,0.25,0.36,34.73,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.8,155.0,1.9,42.019999999999996,0.02,0.02,0.1,0.02,0.35,0.17,0.48,0.44,2.64,6.02,0.39,1.95,5.0,0.54,0.31,0.57,0.92,0.26,0.29,0.33,1.38,4.24,0.88,0.33,0.38,0.65,0.81,1.24,33.39,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.73,135.0,1.73,14.999999999999998,0.07,0.0,0.07,0.0,0.0,0.0,0.0,0.4,3.0,7.53,0.38,2.6,6.87,0.43,0.2,0.47,1.0,0.13,0.13,0.39,2.73,7.07,0.0,0.0,0.07,0.6,0.2,0.33,29.96,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.75,135.0,1.83,14.999999999999998,0.07,0.07,0.2,0.0,0.0,0.0,0.07,0.56,3.67,6.6,0.42,1.8,4.27,0.7,0.93,1.33,1.0,0.27,0.27,0.39,1.27,3.27,0.82,0.93,1.13,0.55,0.8,1.47,22.26,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.73,135.0,1.73,26.97,0.04,0.0,0.04,0.04,0.0,0.0,0.04,0.42,3.41,8.12,0.39,2.86,7.34,0.65,0.41,0.63,1.0,0.07,0.07,0.4,2.97,7.49,0.7,0.26,0.37,0.6,0.11,0.19,31.46,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.7,135.0,1.78,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,5.53,14.07,0.31,3.47,11.13,0.64,0.93,1.47,0.67,0.53,0.8,0.35,4.47,12.67,0.75,0.4,0.53,0.33,0.07,0.2,28.47,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.57,115.0,1.63,15.0,0.0,0.07,0.07,0.0,0.4,0.13,0.33,0.54,3.33,6.13,0.3,1.0,3.33,0.9,0.6,0.67,0.6,0.2,0.33,0.21,0.6,2.87,0.86,0.8,0.93,0.75,0.4,0.53,27.83,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.68,115.0,1.73,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.55,2.13,3.87,0.31,0.73,2.33,1.0,0.07,0.07,1.0,0.07,0.07,0.34,0.8,2.33,1.0,0.07,0.07,0.0,0.0,0.07,26.64,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1.78,155.0,1.8,15.0,0.0,0.0,0.07,0.0,1.0,0.13,0.13,0.41,2.0,4.87,0.2,0.6,3.07,0.89,1.07,1.2,0.56,0.33,0.6,0.38,1.73,4.53,0.5,0.07,0.13,1.0,0.2,0.2,31.86,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.75,155.0,1.85,184.66,0.04,0.05,0.13,0.02,0.5,0.03,0.06,0.53,4.06,7.6,0.32,1.42,4.49,0.76,0.61,0.81,0.89,0.63,0.71,0.37,1.69,4.51,0.71,0.5,0.7,0.6,0.48,0.8,38.14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1.78,155.0,1.8,16.87,0.06,0.06,0.24,0.0,1.0,0.18,0.18,0.42,2.49,5.87,0.26,1.01,3.91,0.82,1.07,1.3,0.64,0.41,0.65,0.38,1.96,5.16,0.6,0.18,0.3,0.86,0.36,0.41,32.18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.75,155.0,1.78,83.14,0.02,0.06,0.1,0.01,0.31,0.06,0.19,0.58,3.84,6.6,0.34,1.21,3.61,0.82,0.87,1.06,0.88,0.43,0.49,0.39,1.42,3.68,0.78,0.59,0.76,0.7,0.51,0.72,36.57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.78,155.0,1.8,31.870000000000005,0.03,0.03,0.13,0.0,1.0,0.09,0.09,0.55,3.89,7.09,0.29,1.07,3.67,0.76,0.78,1.04,0.74,0.53,0.72,0.4,1.91,4.8,0.67,0.13,0.19,0.79,0.35,0.44,32.83,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.8,170.0,1.85,25.019999999999996,0.0,0.08,0.16,0.0,0.4,0.24,0.6,0.66,6.91,10.55,0.47,2.88,6.12,0.58,0.28,0.48,1.0,0.44,0.44,0.28,1.24,4.36,0.91,0.4,0.44,0.88,1.96,2.24,21.24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.7,170.0,1.73,23.32,0.04,0.04,0.17,0.0,0.8,0.17,0.21,0.59,4.16,7.08,0.42,1.37,3.26,0.7,0.99,1.42,0.67,1.2,1.8,0.53,3.0,5.62,0.58,0.3,0.51,0.75,0.26,0.34,34.32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.83,170.0,1.93,118.76999999999998,0.02,0.07,0.2,0.0,0.53,0.21,0.4,0.76,8.84,11.63,0.43,1.65,3.85,0.78,0.44,0.56,0.73,0.3,0.41,0.34,0.77,2.25,0.54,0.37,0.68,0.66,1.25,1.89,30.94,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1.73,145.0,1.73,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,3.4,6.6,0.38,1.93,5.07,0.92,0.8,0.87,1.0,0.27,0.27,0.46,2.73,5.93,1.0,0.27,0.27,0.0,0.0,0.0,30.61,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.73,145.0,1.8,27.28,0.11,0.0,0.0,0.0,1.0,0.04,0.04,0.57,6.63,11.55,0.3,1.8,6.09,0.83,1.25,1.5,0.93,1.58,1.69,0.41,3.04,7.48,0.86,0.92,1.06,0.9,0.66,0.73,27.06,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1.73,145.0,1.73,30.000000000000004,0.0,0.0,0.03,0.0,0.33,0.07,0.2,0.55,3.6,6.5,0.38,1.57,4.17,0.84,0.7,0.83,0.86,0.83,0.97,0.49,2.63,5.33,0.74,0.47,0.63,0.0,0.0,0.0,31.64,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.75,155.0,1.83,90.93,0.03,0.07,0.1,0.03,0.34,0.12,0.35,0.53,5.48,10.3,0.42,3.02,7.24,0.66,0.42,0.64,0.84,0.89,1.06,0.45,2.9,6.48,0.58,0.96,1.64,0.58,0.47,0.81,25.24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.73,145.0,1.73,35.7,0.0,0.0,0.03,0.0,0.29,0.06,0.2,0.51,3.7,7.31,0.36,1.85,5.1,0.76,0.73,0.95,0.86,0.7,0.81,0.45,2.8,6.19,0.71,0.48,0.67,0.0,0.0,0.0,32.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.8,145.0,1.75,93.08000000000001,0.04,0.02,0.05,0.0,0.0,0.0,0.01,0.44,5.87,13.48,0.36,3.78,10.57,0.66,1.21,1.83,0.78,0.41,0.53,0.37,3.98,10.88,0.68,0.9,1.33,0.74,0.53,0.71,22.83,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.73,145.0,1.73,38.88,0.0,0.0,0.03,0.0,0.29,0.05,0.18,0.49,3.68,7.46,0.36,1.9,5.27,0.77,0.69,0.9,0.79,0.69,0.87,0.45,2.83,6.35,0.67,0.46,0.69,0.0,0.0,0.0,32.41,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.73,145.0,1.7,39.5,0.0,0.03,0.2,0.03,0.58,0.18,0.3,0.52,5.37,10.3,0.35,2.28,6.48,0.64,0.76,1.19,0.74,0.43,0.58,0.34,2.13,6.33,0.74,0.35,0.48,0.68,0.99,1.44,28.98,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.78,155.0,1.78,15.0,0.0,0.0,0.0,0.0,1.0,0.27,0.27,0.47,5.73,12.2,0.37,3.67,9.8,0.79,1.27,1.6,1.0,0.4,0.4,0.41,4.13,10.0,0.65,0.87,1.33,0.71,0.33,0.47,26.49,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.75,155.0,1.8,8.829999999999998,0.0,0.11,0.23,0.0,1.0,0.23,0.23,0.55,7.02,12.68,0.44,3.62,8.15,0.62,0.57,0.91,0.71,0.57,0.79,0.34,2.49,7.36,1.0,1.02,1.02,0.85,1.25,1.47,26.17,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1.78,155.0,1.78,45.0,0.02,0.02,0.0,0.0,0.46,0.13,0.29,0.44,4.96,11.29,0.38,3.51,9.36,0.69,0.89,1.29,0.94,0.36,0.38,0.41,4.09,10.09,0.64,0.4,0.62,0.86,0.27,0.31,27.07,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.78,155.0,1.85,39.6,0.0,0.03,0.05,0.05,0.25,0.08,0.3,0.45,4.34,9.57,0.16,0.81,5.1,0.44,0.18,0.4,0.6,0.63,1.06,0.2,1.14,5.63,0.6,0.38,0.63,0.33,0.1,0.3,28.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.78,155.0,1.78,50.95,0.02,0.06,0.12,0.0,0.5,0.14,0.27,0.46,4.99,10.76,0.38,3.3,8.58,0.7,0.84,1.2,0.94,0.31,0.33,0.41,3.73,9.07,0.64,0.35,0.55,0.76,0.37,0.49,27.35,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.7,155.0,1.8,62.199999999999996,0.0,0.03,0.02,0.0,0.25,0.05,0.19,0.4,4.02,10.14,0.33,2.54,7.8,0.53,0.43,0.82,0.72,0.92,1.27,0.39,3.68,9.55,0.62,0.16,0.26,0.6,0.05,0.08,34.59,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1.78,155.0,1.78,63.38,0.03,0.05,0.09,0.0,0.5,0.11,0.22,0.45,5.47,12.13,0.38,3.71,9.78,0.66,0.9,1.37,0.97,0.44,0.46,0.41,4.42,10.71,0.65,0.32,0.49,0.77,0.32,0.41,27.52,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.73,155.0,1.75,128.64000000000001,0.04,0.0,0.02,0.01,0.43,0.08,0.18,0.45,4.83,10.81,0.32,2.5,7.85,0.7,0.88,1.25,0.79,0.55,0.7,0.37,3.19,8.66,0.69,0.59,0.86,0.54,0.16,0.29,30.11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1.78,155.0,1.78,70.03,0.06,0.04,0.09,0.0,0.47,0.1,0.21,0.44,5.41,12.32,0.37,3.71,10.01,0.62,0.86,1.37,0.97,0.44,0.46,0.4,4.37,10.9,0.62,0.33,0.53,0.76,0.31,0.41,27.76,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.78,155.0,1.8,120.59,0.02,0.17,0.35,0.06,0.41,0.17,0.41,0.45,3.51,7.8,0.34,2.15,6.29,0.88,0.25,0.28,0.7,0.06,0.08,0.24,1.19,5.02,0.75,0.36,0.49,0.79,0.9,1.14,30.69,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1.78,155.0,1.78,78.6,0.06,0.04,0.08,0.0,0.44,0.1,0.23,0.43,5.62,12.99,0.36,3.87,10.6,0.63,0.88,1.4,0.92,0.47,0.51,0.39,4.54,11.5,0.64,0.36,0.56,0.71,0.32,0.45,27.93,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.8,170.0,1.88,69.98,0.01,0.06,0.16,0.01,0.65,0.16,0.24,0.61,6.09,10.02,0.44,2.5,5.73,0.82,0.94,1.14,0.67,0.31,0.47,0.46,2.36,5.09,0.8,0.59,0.73,0.53,0.81,1.53,30.39,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1.78,155.0,1.78,93.6,0.05,0.03,0.06,0.0,0.3,0.09,0.29,0.42,5.31,12.54,0.34,3.44,10.04,0.62,0.85,1.37,0.93,0.67,0.73,0.39,4.39,11.26,0.62,0.31,0.5,0.71,0.27,0.37,29.98,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.78,170.0,1.83,277.45,0.01,0.05,0.11,0.01,0.17,0.08,0.44,0.4,3.46,8.63,0.28,1.75,6.35,0.64,0.66,1.03,0.75,0.15,0.2,0.27,1.69,6.17,0.55,0.26,0.46,0.65,0.61,0.94,35.31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1.78,155.0,1.78,95.22999999999999,0.07,0.03,0.06,0.0,0.3,0.08,0.28,0.43,5.34,12.53,0.35,3.48,10.03,0.62,0.85,1.37,0.93,0.68,0.74,0.39,4.4,11.23,0.63,0.33,0.51,0.73,0.28,0.39,30.94,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.78,155.0,1.78,110.19999999999999,0.02,0.04,0.34,0.0,0.46,0.39,0.85,0.6,6.56,10.85,0.48,3.54,7.43,0.71,0.34,0.47,0.9,0.24,0.26,0.3,1.26,4.26,0.69,0.23,0.33,0.73,2.62,3.58,29.54,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.78,155.0,1.78,120.22999999999999,0.06,0.02,0.05,0.0,0.29,0.07,0.23,0.41,4.59,11.11,0.33,2.98,8.92,0.61,0.77,1.25,0.92,0.57,0.62,0.38,3.83,10.06,0.63,0.26,0.41,0.73,0.22,0.31,31.63,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.75,170.0,1.96,125.03,0.0,0.09,0.3,0.0,0.44,0.22,0.49,0.54,6.37,11.74,0.4,3.2,8.03,0.77,0.82,1.07,1.0,0.07,0.07,0.31,1.96,6.33,0.78,0.45,0.58,0.75,1.69,2.26,26.28,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1.78,155.0,1.78,145.23,0.05,0.02,0.04,0.0,0.23,0.06,0.24,0.42,4.58,10.78,0.35,3.03,8.68,0.62,0.76,1.23,0.92,0.54,0.59,0.4,3.92,9.89,0.63,0.21,0.34,0.72,0.19,0.27,32.01,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.85,155.0,1.85,275.65,0.07,0.04,0.11,0.01,0.31,0.08,0.24,0.52,5.4,10.35,0.35,2.3,6.51,0.74,1.21,1.64,0.86,1.25,1.45,0.47,3.87,8.28,0.65,0.48,0.75,0.71,0.41,0.57,36.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.78,155.0,1.78,170.23,0.04,0.02,0.04,0.0,0.2,0.05,0.23,0.42,4.44,10.51,0.34,2.87,8.38,0.62,0.79,1.27,0.91,0.56,0.62,0.4,3.88,9.75,0.63,0.18,0.29,0.72,0.16,0.23,32.43,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.83,155.0,1.9,98.26,0.06,0.03,0.03,0.02,0.38,0.03,0.08,0.51,6.38,12.46,0.39,3.1,7.99,0.55,0.59,1.07,0.64,0.76,1.19,0.42,3.77,9.02,0.52,0.47,0.91,0.69,0.22,0.33,29.64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.88,185.0,1.85,15.0,0.0,0.0,0.0,0.07,0.0,0.0,0.07,0.27,1.2,4.4,0.1,0.33,3.2,0.0,0.0,0.13,0.6,0.2,0.33,0.13,0.47,3.6,1.0,0.07,0.07,0.0,0.0,0.0,22.64,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.85,170.0,1.88,7.800000000000001,0.13,0.0,0.26,0.0,1.0,0.26,0.26,0.67,3.08,4.62,0.54,1.67,3.08,1.0,0.13,0.13,0.5,0.13,0.26,0.5,0.77,1.54,1.0,0.38,0.38,0.5,0.77,1.54,26.18,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1.88,185.0,1.85,27.750000000000004,0.04,0.07,0.0,0.04,0.33,0.04,0.11,0.47,3.21,6.77,0.16,0.58,3.68,0.25,0.04,0.14,0.8,0.72,0.9,0.2,0.76,3.75,1.0,0.22,0.22,0.48,0.36,0.76,22.95,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.98,185.0,2.01,3.9800000000000004,0.0,0.25,0.25,0.25,1.0,0.25,0.25,0.61,5.53,9.05,0.48,3.02,6.28,1.0,0.25,0.25,0.0,0.0,0.0,0.25,0.25,1.01,1.0,0.25,0.25,0.52,2.76,5.28,24.4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.88,185.0,1.85,37.45,0.03,0.05,0.03,0.03,0.2,0.05,0.27,0.49,2.64,5.42,0.15,0.43,2.86,0.67,0.16,0.24,0.82,0.61,0.75,0.24,0.75,3.07,0.86,0.16,0.19,0.5,0.29,0.59,23.09,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.78,185.0,1.78,6.1,0.0,0.0,0.33,0.0,0.67,0.33,0.49,0.45,2.46,5.41,0.37,1.64,4.43,0.0,0.0,0.16,0.0,0.0,0.0,0.12,0.33,2.62,0.4,0.33,0.82,0.86,0.98,1.15,29.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1.88,185.0,1.85,38.330000000000005,0.03,0.08,0.03,0.03,0.2,0.05,0.26,0.48,2.58,5.35,0.15,0.42,2.84,0.67,0.16,0.23,0.82,0.6,0.73,0.24,0.73,3.05,0.86,0.16,0.18,0.5,0.29,0.57,23.49,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.91,185.0,1.88,26.67,0.0,0.04,0.04,0.04,0.29,0.07,0.26,0.68,4.39,6.41,0.4,0.94,2.36,0.71,0.82,1.16,0.9,0.71,0.79,0.47,1.12,2.4,0.88,0.86,0.97,0.52,0.49,0.94,32.79,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1.88,185.0,1.85,48.95,0.02,0.06,0.04,0.02,0.27,0.06,0.22,0.52,3.39,6.54,0.28,1.1,3.9,0.7,0.33,0.47,0.88,0.72,0.82,0.34,1.31,3.84,0.71,0.59,0.84,0.48,0.25,0.51,24.4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.85,205.0,1.96,31.209999999999994,0.03,0.1,0.22,0.1,0.62,0.26,0.42,0.71,6.54,9.26,0.51,2.27,4.45,0.88,0.48,0.54,0.75,0.1,0.13,0.31,0.29,0.93,0.62,0.58,0.93,0.61,1.99,3.27,27.96,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1.88,185.0,1.85,88.55,0.02,0.05,0.02,0.01,0.27,0.03,0.12,0.52,3.59,6.85,0.33,1.41,4.27,0.67,0.42,0.62,0.86,0.93,1.07,0.41,2.01,4.86,0.74,0.59,0.79,0.5,0.16,0.32,25.64,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.85,185.0,1.93,46.24,0.06,0.22,0.13,0.0,0.75,0.06,0.09,0.49,3.37,6.92,0.31,1.47,4.78,0.88,0.15,0.17,0.76,0.67,0.89,0.35,1.49,4.24,0.56,0.32,0.58,0.47,0.48,1.02,31.19,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1.88,185.0,1.85,91.6,0.03,0.04,0.02,0.01,0.27,0.03,0.12,0.51,3.76,7.31,0.33,1.57,4.71,0.67,0.43,0.63,0.86,0.9,1.04,0.41,2.13,5.21,0.72,0.59,0.82,0.5,0.17,0.35,26.04,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.8,170.0,1.8,89.71000000000001,0.04,0.01,0.07,0.01,0.18,0.02,0.12,0.56,2.97,5.29,0.4,1.39,3.44,0.74,0.29,0.39,0.77,0.52,0.68,0.4,1.09,2.75,0.58,0.58,0.99,0.7,0.54,0.77,30.19,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1.88,185.0,1.85,100.02,0.03,0.05,0.05,0.02,0.33,0.04,0.12,0.53,3.88,7.38,0.33,1.53,4.61,0.71,0.52,0.73,0.86,0.87,1.01,0.42,2.17,5.2,0.7,0.57,0.81,0.53,0.18,0.34,27.4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.91,185.0,2.03,76.80000000000001,0.0,0.14,0.17,0.05,0.17,0.09,0.53,0.76,4.67,6.18,0.36,0.64,1.77,0.85,0.22,0.26,0.89,0.72,0.81,0.24,0.27,1.13,0.81,0.72,0.89,0.71,0.59,0.82,36.29,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
