fx_win,sig_str_ground_att_sum_diff,sig_str_ground_succ_sum_diff,age_diff,tds_succ_sum_diff,pass_sum_diff,tds_succ_per_min_diff,tds_att_sum_diff,reach_diff,pass_per_min_diff,sig_str_head_acc_diff,sig_str_dist_acc_diff,tot_str_succ_sum_diff,ufc_losses_diff,sig_str_head_succ_sum_diff,sig_str_ground_att_per_min_diff,sig_str_ground_succ_per_min_diff,tds_att_per_min_diff,fight_time_sum_diff,tds_acc_diff
0,-39.0,-29.0,4.07,-7.0,-11.0,-0.42,5.0,-0.07000000000000006,-0.48,-0.31999999999999995,-0.19,42.0,2,32.0,-1.81,-1.29,-0.37,36.13,-0.45000000000000007
0,-14.0,-2.0,2.1899999999999977,-5.0,-6.0,-0.03,-17.0,0.020000000000000018,-0.15,0.11999999999999997,0.04999999999999999,-124.0,0,-29.0,0.04999999999999999,0.25,-0.22999999999999998,-32.48,0.18
1,-5.0,-8.0,-3.9300000000000033,10.0,-2.0,0.25,12.0,0.0,-0.52,-0.31000000000000005,-0.12,140.0,0,43.0,-1.53,-1.4400000000000002,-0.24,21.92,0.43999999999999995
0,-35.0,-25.0,-4.970000000000002,7.0,0.0,0.27999999999999997,8.0,-0.050000000000000044,0.04000000000000001,-0.09000000000000002,0.07999999999999999,-104.0,-5,-35.0,-0.54,-0.42000000000000004,0.41000000000000003,-18.850000000000016,0.21999999999999997
0,-32.0,-23.0,-1.3399999999999963,-5.0,0.0,-0.39999999999999997,-5.0,0.0,-0.12000000000000002,-0.04999999999999999,0.13,18.0,1,-32.0,-2.25,-1.5999999999999999,-0.6000000000000001,12.240000000000002,-0.28
0,1.0,0.0,2.84,0.0,0.0,0.0,-3.0,0.07000000000000006,0.0,0.11000000000000001,0.10000000000000003,-59.0,0,-27.0,0.16,0.0,-0.2,-8.620000000000001,0.0
1,0.0,-1.0,-6.449999999999996,2.0,1.0,0.1,9.0,0.0,0.05,0.01999999999999999,0.020000000000000018,-14.0,-1,-7.0,-0.03,-0.08,0.43,7.830000000000004,0.2
0,15.0,16.0,-0.05000000000000426,5.0,5.0,0.23,3.0,0.1299999999999999,0.23,0.14,0.08999999999999997,-148.0,-5,-50.0,0.9,0.8400000000000001,0.33999999999999997,-24.850000000000023,0.45
1,32.0,19.0,6.819999999999997,-3.0,-5.0,-0.06,-11.0,0.030000000000000027,-0.1,0.17,0.15000000000000002,-51.0,0,7.0,0.7100000000000001,0.42,-0.23,-2.1999999999999957,0.09999999999999998
0,45.0,25.0,7.559999999999999,-2.0,3.0,-0.07999999999999999,-8.0,0.07999999999999985,0.06,0.04999999999999999,0.15000000000000002,62.0,2,9.0,0.99,0.54,-0.26,8.130000000000003,0.21999999999999997
1,63.0,39.0,-6.120000000000001,1.0,4.0,0.03,3.0,0.07999999999999985,0.14,0.10999999999999999,0.020000000000000018,63.0,-1,32.0,2.23,1.3800000000000001,0.09999999999999999,1.5300000000000082,-0.4
1,-41.0,-28.0,-11.119999999999997,-3.0,-1.0,-0.06,2.0,0.050000000000000044,-0.02,-0.03999999999999998,0.02999999999999997,-59.0,-1,-14.0,-0.77,-0.53,0.020000000000000018,4.5800000000000125,-0.32999999999999996
1,82.0,59.0,3.0700000000000003,7.0,16.0,0.03,10.0,0.15000000000000013,0.19,-0.10000000000000003,-0.17,216.0,1,65.0,0.73,0.6399999999999999,0.04999999999999999,28.880000000000003,-0.040000000000000036
0,80.0,59.0,7.889999999999997,3.0,19.0,0.009999999999999995,1.0,0.020000000000000018,0.31999999999999995,0.020000000000000018,-0.18999999999999997,231.0,1,34.0,1.21,0.9500000000000001,-0.07999999999999999,21.790000000000006,0.36
1,43.0,41.0,3.870000000000001,1.0,13.0,0.020000000000000004,-10.0,0.10000000000000009,0.27,0.15999999999999998,0.0,137.0,-1,51.0,0.8799999999999999,0.8300000000000001,-0.21000000000000002,0.29000000000002046,0.48000000000000004
1,1.0,1.0,5.43,5.0,4.0,0.13,6.0,0.020000000000000018,0.09999999999999999,0.14,0.12999999999999995,120.0,1,32.0,0.08000000000000002,0.06,0.17000000000000004,-5.039999999999985,0.35000000000000003
0,7.0,8.0,-6.84,0.0,1.0,-0.009999999999999995,-4.0,-0.029999999999999805,0.03,0.09999999999999998,0.16,49.0,0,-21.0,0.18999999999999995,0.36,-0.38999999999999996,3.1000000000000014,0.19
0,14.0,11.0,-12.469999999999999,2.0,-1.0,0.09,3.0,-0.07999999999999985,0.020000000000000004,0.09999999999999998,0.09999999999999998,-64.0,-1,-94.0,0.73,0.56,0.18000000000000002,-17.700000000000003,0.11000000000000004
0,53.0,27.0,1.0,4.0,2.0,0.07,2.0,-0.050000000000000044,0.03,0.13,0.06,119.0,1,83.0,1.05,0.5299999999999999,-0.020000000000000018,8.719999999999985,0.23999999999999996
1,17.0,4.0,-4.519999999999996,2.0,1.0,0.03,10.0,-0.09999999999999987,0.0,-0.06,0.020000000000000018,97.0,-2,-22.0,0.13,-0.06999999999999995,0.19,15.91999999999998,-0.73
0,-11.0,-7.0,-16.759999999999998,0.0,-3.0,0.0,0.0,0.029999999999999805,-0.12,-0.37,-0.54,-50.0,1,-10.0,-0.43,-0.27,0.0,-22.809999999999995,0.0
1,-22.0,-16.0,-9.400000000000002,-2.0,-4.0,-0.04,-3.0,0.020000000000000018,-0.07,0.010000000000000009,-0.06,-188.0,-10,-40.0,-0.41,-0.29,-0.06,-39.28,-0.67
0,-3.0,-3.0,-8.720000000000002,1.0,-2.0,0.03,-1.0,0.020000000000000018,-0.09,0.010000000000000009,-0.14,110.0,-1,93.0,-0.14,-0.14,-0.06,8.0,1.0
0,1.0,-1.0,4.43,1.0,0.0,0.06,0.0,0.020000000000000018,0.0,0.03,0.10999999999999999,29.0,-1,24.0,0.06,-0.07,0.0,0.0,0.5
0,-3.0,-6.0,-2.919999999999998,1.0,1.0,0.06,2.0,0.0,0.05,-0.27,0.010000000000000009,-79.0,0,-12.0,-0.13,-0.29000000000000004,0.11,-1.3500000000000014,-0.32999999999999996
0,-42.0,-17.0,0.5700000000000003,-8.0,-10.0,-0.28,-10.0,0.020000000000000018,-0.35,0.010000000000000009,-0.09999999999999998,-18.0,-1,-12.0,-0.3700000000000001,0.3700000000000001,-0.35,-13.769999999999996,-0.8
1,43.0,38.0,2.8500000000000014,0.0,-3.0,-0.04999999999999999,9.0,-0.050000000000000044,-0.12,0.06,-0.040000000000000036,233.0,3,74.0,0.52,0.48999999999999994,0.02999999999999997,27.019999999999996,-0.22
1,-15.0,-11.0,2.0700000000000003,0.0,-1.0,0.0,-1.0,0.20000000000000018,-0.03,0.27,0.1100000000000001,-45.0,-4,11.0,-0.51,-0.37,-0.03,-25.249999999999993,0.0
0,-27.0,-18.0,10.690000000000001,-1.0,-5.0,-0.04,-1.0,-0.04999999999999982,-0.2,0.24999999999999994,0.14999999999999997,-29.0,-3,30.0,-1.07,-0.71,-0.04,-16.309999999999988,-1.0
1,3.0,3.0,6.050000000000001,2.0,1.0,0.2,9.0,-0.050000000000000044,-0.71,-0.35,-0.36,13.0,1,7.0,0.3,0.3,0.08999999999999997,8.880000000000003,0.2
0,19.0,10.0,8.55,3.0,11.0,0.09999999999999999,18.0,-0.10000000000000009,0.32,0.03999999999999998,0.020000000000000018,-65.0,1,-38.0,0.5800000000000001,0.31,0.53,-2.229999999999997,-0.18000000000000002
0,-51.0,-41.0,0.9800000000000004,-11.0,-1.0,-0.15999999999999998,-17.0,-0.020000000000000018,0.0,0.03999999999999998,0.2,0.0,1,-17.0,-0.8099999999999999,-0.66,-0.24,-8.519999999999996,-0.09000000000000008
0,-14.0,-9.0,-0.46999999999999886,-1.0,-2.0,-0.03,-3.0,0.07999999999999985,-0.06,-0.16999999999999998,-0.040000000000000036,-72.0,-1,-55.0,-0.45,-0.29,-0.1,-23.320000000000004,-0.33
1,1.0,3.0,-9.830000000000002,-1.0,1.0,-0.03,-11.0,0.0,0.07,0.24999999999999997,0.16999999999999998,-184.0,-3,-85.0,0.23,0.28,-0.28,-24.359999999999992,-0.09
1,-1.0,1.0,-2.5400000000000027,-3.0,-4.0,-0.1,-4.0,0.029999999999999805,-0.1,0.27,0.21000000000000002,-97.0,0,2.0,0.19,0.26,-0.13,-14.869999999999997,-0.75
1,7.0,13.0,0.25,1.0,11.0,-0.21,12.0,-0.020000000000000018,-0.03999999999999998,-0.020000000000000018,-0.07999999999999996,112.0,2,33.0,-1.26,-0.5700000000000001,-0.08000000000000002,44.610000000000014,-0.51
1,-27.0,-10.0,-4.620000000000001,6.0,10.0,0.010000000000000009,24.0,-0.020000000000000018,0.0,-0.06,-0.07,79.0,-2,3.0,-1.3900000000000001,-0.6699999999999999,0.27,30.570000000000004,-0.36
1,10.0,2.0,-6.829999999999998,-3.0,1.0,-0.03,-5.0,0.09999999999999987,0.020000000000000018,-0.050000000000000044,-0.06999999999999995,-164.0,-6,-97.0,0.15999999999999992,0.040000000000000036,-0.07000000000000003,-2.519999999999982,-0.04999999999999999
0,20.0,14.0,3.6700000000000017,0.0,1.0,0.0,2.0,-0.030000000000000027,0.03,0.08000000000000002,-0.03999999999999998,102.0,1,8.0,0.67,0.47,0.07,15.0,0.0
0,-50.0,-31.0,2.039999999999999,-3.0,-10.0,-0.11,0.0,-0.030000000000000027,-0.38999999999999996,-0.29000000000000004,-0.07,52.0,-1,22.0,-2.17,-1.3699999999999999,-0.06,18.14999999999999,-0.75
0,4.0,8.0,12.39,0.0,1.0,0.0,4.0,0.0,0.02,0.0,-0.010000000000000009,250.0,3,65.0,-0.8799999999999999,-0.22,0.07,46.8,0.0
0,-51.0,-30.0,-4.66,-6.0,-3.0,-0.12,-11.0,-0.020000000000000018,-0.06,0.03999999999999998,0.04999999999999999,-200.0,-5,-87.0,-1.06,-0.62,-0.23,-37.4,-0.55
0,-6.0,-7.0,0.9200000000000017,5.0,4.0,0.15,6.0,0.0,-0.49,-0.38,-0.07,173.0,2,62.0,-3.95,-3.25,0.18,26.299999999999997,0.83
1,-2.0,-2.0,10.129999999999999,1.0,8.0,0.04000000000000001,3.0,0.11999999999999988,0.2,-0.08000000000000002,-0.09999999999999998,-125.0,-3,-77.0,0.08999999999999997,0.07999999999999996,0.1,-8.040000000000006,-0.09999999999999998
1,-2.0,0.0,4.180000000000003,-3.0,-2.0,-0.2,-14.0,0.15999999999999992,-0.13,0.020000000000000018,0.0,113.0,1,85.0,-0.13,0.0,-1.06,8.899999999999999,-0.16
0,7.0,4.0,7.670000000000002,1.0,-1.0,-0.24999999999999997,5.0,-0.08000000000000007,-0.29,-0.13,0.07,234.0,1,62.0,-0.10999999999999999,-0.18,-0.97,41.61,-0.03
1,6.0,6.0,-0.7700000000000031,1.0,0.0,-0.030000000000000006,3.0,-0.13000000000000012,0.0,0.09999999999999998,0.020000000000000018,239.0,1,65.0,0.11,0.11,-0.18000000000000002,37.19,0.04999999999999999
1,-14.0,-3.0,9.369999999999997,2.0,-1.0,0.04,3.0,-0.18000000000000016,-0.29000000000000004,-0.11000000000000004,-0.12,236.0,3,30.0,-6.46,-4.1899999999999995,0.06,43.36,0.67
0,15.0,23.0,-1.470000000000006,-3.0,-2.0,-0.13,-10.0,-0.030000000000000027,-0.12000000000000001,0.15000000000000002,0.17,167.0,-2,50.0,-0.45999999999999996,-0.010000000000000009,-0.38,25.830000000000005,0.15999999999999998
0,71.0,42.0,2.4899999999999984,2.0,9.0,0.13,0.0,0.030000000000000027,0.65,0.13999999999999996,0.22000000000000003,108.0,0,29.0,5.140000000000001,3.0300000000000002,-0.05000000000000002,2.8000000000000007,0.6699999999999999
1,7.0,18.0,10.309999999999999,13.0,6.0,0.22,21.0,-0.020000000000000018,0.09999999999999999,0.12,0.13,49.0,1,-184.0,0.12,0.30000000000000004,0.35,-1.4210854715202004e-14,0.57
0,-62.0,-54.0,4.039999999999999,5.0,0.0,0.09,-1.0,0.0,0.020000000000000018,0.02999999999999997,0.07,-81.0,1,-101.0,-0.8999999999999999,-0.78,0.010000000000000009,-4.850000000000023,0.31000000000000005
1,4.0,8.0,0.05999999999999872,-1.0,0.0,-0.03,-3.0,-0.020000000000000018,0.0,0.06,0.07,27.0,3,3.0,0.09000000000000002,0.22000000000000003,-0.1,4.730000000000004,-0.33
1,-112.0,-98.0,0.9100000000000001,-10.0,-12.0,-0.17,-21.0,-0.19999999999999973,-0.2,-0.22000000000000003,0.03999999999999998,-193.0,3,-129.0,-1.73,-1.5099999999999998,-0.32999999999999996,-18.239999999999988,-0.19
0,20.0,12.0,2.3200000000000003,2.0,0.0,0.2,-3.0,-0.07999999999999985,0.0,0.13,0.14999999999999997,13.0,-1,-12.0,2.02,1.21,-0.13,-5.100000000000001,1.0
1,46.0,22.0,-8.080000000000002,-3.0,-4.0,-0.17,-4.0,-0.020000000000000018,-0.24999999999999997,-0.02999999999999997,-0.11000000000000004,101.0,0,77.0,1.5,0.7000000000000001,-0.39,10.279999999999998,-0.18000000000000002
1,8.0,-4.0,-11.870000000000001,-1.0,3.0,-0.020000000000000004,7.0,0.10000000000000009,0.07999999999999999,-0.03999999999999998,0.019999999999999962,23.0,0,0.0,0.30999999999999994,-0.020000000000000018,0.19,-4.700000000000003,-0.35
1,20.0,-1.0,-3.1999999999999993,1.0,-3.0,-0.009999999999999981,9.0,-0.020000000000000018,-0.09999999999999998,-0.07999999999999996,-0.040000000000000036,33.0,0,79.0,0.26,-0.10999999999999999,0.13,7.200000000000003,-0.15000000000000002
0,104.0,81.0,2.0500000000000007,0.0,-9.0,0.060000000000000026,1.0,0.1299999999999999,-0.09999999999999998,0.16999999999999998,0.2,76.0,0,97.0,3.2800000000000002,2.51,0.12,-9.000000000000014,-0.030000000000000027
0,40.0,45.0,-4.559999999999999,-8.0,2.0,-0.13,-5.0,0.050000000000000044,0.10999999999999999,0.19999999999999996,-0.010000000000000009,-280.0,-1,-4.0,2.04,1.8099999999999998,-0.02999999999999997,-12.920000000000002,-0.4
0,89.0,71.0,1.4800000000000004,-1.0,2.0,-0.1,4.0,0.050000000000000044,-0.08000000000000002,-0.020000000000000018,-0.27999999999999997,60.0,4,63.0,1.5799999999999998,1.3699999999999997,-0.010000000000000009,15.159999999999997,-0.33
0,66.0,40.0,-1.5,2.0,6.0,0.03,7.0,-0.050000000000000044,0.09,0.03999999999999998,-0.030000000000000027,18.0,4,19.0,1.26,0.77,0.09,17.71999999999999,0.020000000000000018
1,68.0,41.0,1.6700000000000017,3.0,8.0,0.07,7.0,-0.07000000000000006,0.2,0.27,0.14,141.0,5,90.0,1.68,1.01,0.04999999999999999,25.419999999999987,0.3
0,-63.0,-45.0,-9.169999999999998,-3.0,0.0,-0.05,2.0,0.04999999999999982,0.020000000000000004,-0.010000000000000009,0.15999999999999998,-125.0,-1,-6.0,-1.0299999999999998,-0.7699999999999999,0.07999999999999999,-13.599999999999994,-0.66
0,-42.0,-30.0,2.2699999999999996,-4.0,-15.0,-0.13,-6.0,0.050000000000000044,-0.5,-0.12999999999999995,0.09000000000000002,-86.0,2,28.0,-1.45,-1.04,-0.2,8.520000000000003,-0.57
1,-9.0,-6.0,-5.59,-6.0,-4.0,-0.15,-18.0,0.08000000000000007,-0.09,-0.12,-0.07999999999999996,-25.0,1,6.0,-0.19999999999999998,-0.13,-0.43999999999999995,-6.549999999999997,-0.32
1,-3.0,-2.0,-6.109999999999999,0.0,0.0,0.0,-7.0,0.0,-0.03,0.04999999999999999,0.06,204.0,0,101.0,-0.19,-0.14,-0.43,12.149999999999999,0.0
0,-43.0,-28.0,7.620000000000001,1.0,-5.0,0.22,1.0,-0.020000000000000018,0.009999999999999995,0.020000000000000018,-0.24,-184.0,-1,-94.0,1.1099999999999999,0.2799999999999999,0.22,-44.650000000000006,0.0
1,-16.0,-10.0,-0.7300000000000004,-2.0,-5.0,-0.06,2.0,-0.09999999999999987,-0.13,-0.04999999999999999,0.0,-38.0,2,-10.0,-0.41000000000000003,-0.25,0.03,3.3100000000000023,-0.45999999999999996
0,51.0,33.0,-7.780000000000001,7.0,6.0,0.23000000000000004,16.0,-0.10000000000000009,0.19,0.18,0.06,72.0,0,6.0,1.76,1.14,0.51,8.170000000000002,0.08999999999999997
1,-2.0,-1.0,-3.1099999999999994,0.0,0.0,0.0,-1.0,0.11999999999999988,0.0,-0.03,0.010000000000000009,-48.0,0,-43.0,-0.13,-0.06,-0.07000000000000006,0.0,0.009999999999999995
1,-5.0,-4.0,-9.799999999999997,0.0,-2.0,0.020000000000000004,1.0,0.16999999999999993,-0.03,-0.2,-0.12999999999999995,-148.0,-4,-63.0,-0.08000000000000002,-0.06,0.12,-8.649999999999974,-0.009999999999999981
0,89.0,58.0,-3.0700000000000003,-3.0,1.0,-0.12,-6.0,0.09999999999999987,-0.04000000000000001,0.13,0.010000000000000009,74.0,0,73.0,2.09,1.35,-0.29,10.230000000000004,-0.09
0,-30.0,-23.0,-0.019999999999999574,-10.0,-7.0,-0.24,-21.0,-0.16999999999999993,-0.17,0.0,0.11999999999999994,-259.0,-4,-72.0,-0.71,-0.55,-0.5,-41.349999999999994,-0.48
1,-1.0,0.0,2.9899999999999984,-1.0,0.0,0.10999999999999999,-3.0,-0.020000000000000018,0.0,0.22,0.08999999999999997,-10.0,0,9.0,0.48,0.55,-0.030000000000000027,-10.359999999999998,0.5
1,13.0,12.0,5.620000000000001,0.0,-2.0,-0.16999999999999998,0.0,0.06000000000000005,-0.49,0.08000000000000002,-0.030000000000000027,60.0,1,48.0,0.47,0.5700000000000001,-0.16999999999999998,9.149999999999999,0.0
0,-7.0,-3.0,2.8699999999999974,0.0,-1.0,-0.13,-1.0,0.030000000000000027,-0.49,-0.26999999999999996,-0.10999999999999999,63.0,0,45.0,-2.8800000000000003,-1.73,-0.35,7.050000000000001,0.5
0,12.0,8.0,-4.59,1.0,2.0,0.04,2.0,-0.04999999999999982,0.08,0.12,0.14999999999999997,127.0,0,82.0,0.45,0.3,0.08,19.130000000000003,0.5
0,-51.0,-43.0,-10.169999999999998,-4.0,1.0,-0.19,-14.0,0.1299999999999999,0.010000000000000002,-0.28,-0.009999999999999953,37.0,-4,62.0,-2.38,-1.97,-0.6399999999999999,17.809999999999995,0.040000000000000036
0,0.0,0.0,-7.289999999999999,0.0,0.0,0.0,-2.0,-0.17999999999999994,0.0,-0.11999999999999997,-0.07999999999999999,-19.0,0,-20.0,0.0,0.0,-0.13,0.0,0.0
0,8.0,3.0,6.529999999999998,-2.0,1.0,-0.13,-3.0,-0.10000000000000009,-0.05,-0.06,-0.13,116.0,1,22.0,0.03999999999999998,-0.08000000000000002,-0.27,24.11,-0.4
0,-1.0,-1.0,-2.1999999999999993,-3.0,-3.0,-0.2,-12.0,0.050000000000000044,-0.2,-0.18,-0.15999999999999998,-31.0,-1,-11.0,-0.07,-0.07,-0.8,-0.05999999999999872,-0.25
1,-6.0,-4.0,-3.7200000000000024,-3.0,-1.0,-0.05,-20.0,0.08000000000000007,-0.02,-0.06,-0.020000000000000018,-195.0,-4,-49.0,0.08000000000000002,0.11000000000000001,-0.16999999999999998,-52.129999999999995,-0.14
1,1.0,2.0,-5.629999999999999,0.0,0.0,0.0,0.0,0.06000000000000005,0.0,0.030000000000000027,0.13999999999999996,-226.0,-5,-169.0,0.51,0.53,0.12000000000000001,-54.74,0.0
1,-3.0,-1.0,-6.390000000000001,-1.0,-1.0,-0.02,-1.0,0.08000000000000007,0.04,0.019999999999999962,0.12,-68.0,-4,-51.0,0.52,0.43999999999999995,0.04,-41.06999999999999,-0.5
0,103.0,78.0,-5.640000000000004,3.0,10.0,0.09,2.0,0.06000000000000005,0.3,0.27,0.16000000000000003,-96.0,-6,-77.0,3.37,2.51,0.10999999999999999,-37.15000000000001,0.6
0,96.0,78.0,-7.460000000000001,-2.0,10.0,0.020000000000000004,-14.0,0.10999999999999988,0.26999999999999996,0.15999999999999998,0.07,44.0,1,70.0,3.1400000000000006,2.4299999999999997,-0.13,-23.63000000000001,0.21000000000000002
1,80.0,76.0,-4.259999999999998,-3.0,0.0,-0.25,-4.0,-0.15000000000000013,-0.020000000000000004,0.20999999999999996,-0.02999999999999997,139.0,0,102.0,4.38,4.21,-0.38,5.2500000000000036,-0.23999999999999994
0,69.0,63.0,-1.25,-10.0,-13.0,-0.22,-24.0,0.0,-0.28,0.27,0.10000000000000003,57.0,0,127.0,2.22,2.04,-0.52,-11.599999999999973,-0.07999999999999996
1,54.0,53.0,1.1300000000000026,-7.0,-6.0,-0.1,-10.0,-0.08000000000000007,-0.1,0.15000000000000002,-0.020000000000000018,-95.0,-3,17.0,2.22,2.1,-0.12,-29.15999999999998,-0.29
1,92.0,49.0,-3.34,0.0,31.0,-0.06999999999999999,-16.0,0.0,0.57,0.24000000000000005,0.4,214.0,-5,82.0,1.2999999999999998,0.6300000000000001,-0.57,21.669999999999987,0.6
1,58.0,26.0,4.460000000000001,1.0,14.0,-0.06,-3.0,0.0,0.03999999999999998,0.040000000000000036,0.26000000000000006,214.0,0,39.0,-0.8599999999999999,-0.81,-0.36,38.03,0.46
1,41.0,21.0,1.3200000000000003,-4.0,10.0,-0.06999999999999999,-19.0,-0.020000000000000018,0.24,0.21000000000000002,0.38000000000000006,118.0,0,-6.0,1.05,0.5499999999999999,-0.36,-5.309999999999988,0.36
1,29.0,8.0,3.4899999999999984,-3.0,6.0,-0.09999999999999999,-9.0,-0.050000000000000044,0.15,0.04999999999999999,0.18,-8.0,-1,-6.0,0.6399999999999999,0.13,-0.28,4.440000000000005,0.09999999999999998
0,-1.0,-3.0,3.490000000000002,-3.0,1.0,-0.04000000000000001,-13.0,-0.050000000000000044,0.02,-0.019999999999999962,0.02999999999999997,-91.0,-2,-22.0,0.040000000000000036,-0.020000000000000018,-0.21000000000000002,-4.8899999999999935,0.18
0,-3.0,-2.0,0.05999999999999517,2.0,1.0,0.06,1.0,0.029999999999999805,0.04000000000000001,0.07,0.10999999999999999,-73.0,-1,-49.0,0.10000000000000003,0.06,0.06,-15.83999999999999,0.23999999999999994
1,-24.0,-19.0,-14.939999999999998,0.0,2.0,-0.020000000000000004,-6.0,-0.020000000000000018,0.020000000000000004,-0.08999999999999997,0.10999999999999999,-94.0,-5,-60.0,-0.66,-0.49999999999999994,-0.2,13.059999999999981,0.19999999999999998
1,-30.0,-22.0,5.02,-1.0,1.0,-0.06,-5.0,0.0,0.0,0.03999999999999998,0.14,-34.0,1,-2.0,-1.1099999999999999,-0.8200000000000001,-0.22000000000000003,6.549999999999983,0.14
0,-23.0,-14.0,6.329999999999998,-6.0,-4.0,-0.11000000000000001,-14.0,-0.1299999999999999,-0.08,0.09000000000000002,0.16999999999999998,-128.0,2,-71.0,-0.39999999999999997,-0.21999999999999997,-0.26,-13.91000000000001,0.06
1,-139.0,-98.0,-0.30000000000000426,-12.0,-5.0,-0.26,-24.0,0.04999999999999982,-0.11,-0.03999999999999998,0.12999999999999995,-174.0,1,-33.0,-2.98,-2.1,-0.52,-0.6600000000000037,0.0
0,-31.0,-27.0,-1.0799999999999983,-9.0,-3.0,-0.22,-19.0,0.029999999999999805,-0.09,-0.16999999999999998,-0.17000000000000004,-84.0,6,-3.0,-0.8699999999999999,-0.74,-0.48,17.669999999999973,0.020000000000000018
1,9.0,4.0,-1.1599999999999966,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,0.12,57.0,-1,-10.0,0.15000000000000002,0.04000000000000001,0.0,15.429999999999964,0.0
0,-16.0,-1.0,3.710000000000001,-5.0,7.0,-0.1,-13.0,0.050000000000000044,0.13,0.0,-0.020000000000000018,157.0,0,18.0,-0.32999999999999996,-0.030000000000000027,-0.25,1.6500000000000128,0.010000000000000009
0,-123.0,-55.0,3.719999999999999,-4.0,4.0,-0.05000000000000002,-15.0,0.050000000000000044,0.16000000000000003,0.0,0.07,52.0,0,-52.0,-2.37,-0.9999999999999999,-0.26,-13.09999999999998,0.20999999999999996
0,-7.0,-7.0,-1.2800000000000011,4.0,2.0,0.12,11.0,0.0,0.06,0.2,0.25,221.0,2,39.0,-0.39,-0.36,0.32,11.330000000000005,0.33
0,-18.0,-12.0,3.240000000000002,4.0,0.0,0.08,14.0,0.050000000000000044,-0.03,0.10999999999999999,0.09000000000000002,277.0,-2,55.0,-0.6000000000000001,-0.39,0.28,12.560000000000016,-0.19
1,-58.0,-35.0,-3.240000000000002,-3.0,-5.0,-0.06,-16.0,0.13000000000000012,-0.1,0.06999999999999995,0.16999999999999998,-161.0,-3,-72.0,1.43,1.3800000000000003,-0.33,-46.03,-0.19
1,0.0,0.0,-4.609999999999999,-2.0,0.0,-0.21,-7.0,0.0,0.0,0.04000000000000001,0.07999999999999999,-20.0,0,-2.0,0.0,0.0,-0.75,2.0600000000000023,-0.29
1,41.0,31.0,-3.8800000000000026,0.0,3.0,0.0,0.0,0.020000000000000018,0.2,0.21000000000000002,-0.14999999999999997,53.0,0,33.0,2.74,2.07,0.0,10.6,0.0
0,3.0,0.0,-7.039999999999996,-5.0,-4.0,0.0,-20.0,0.15000000000000013,-0.07,-0.2,-0.08999999999999997,-38.0,-1,-21.0,0.33999999999999997,0.14,-0.43000000000000005,-15.0,0.33999999999999997
1,-59.0,-40.0,-9.090000000000003,-7.0,-7.0,-0.12,-17.0,0.0,-0.12,-0.12,-0.08000000000000002,-257.0,-6,-66.0,-0.98,-0.67,-0.13,-45.00000000000002,-0.35
1,1.0,2.0,-2.09,-1.0,0.0,-0.07,-2.0,0.050000000000000044,0.0,0.57,0.75,-55.0,0,-27.0,38.19,30.64,-0.13,-14.87,-0.5
1,-5.0,-4.0,-1.1499999999999986,-1.0,1.0,0.44000000000000006,-13.0,0.10000000000000009,0.55,0.57,0.69,-131.0,-1,-31.0,2.1999999999999997,1.76,-0.24,-15.91,0.86
0,47.0,31.0,2.3599999999999994,11.0,17.0,0.2,25.0,-0.06999999999999984,0.31,0.030000000000000027,-0.14,-263.0,0,-150.0,0.7799999999999999,0.51,0.45999999999999996,11.709999999999994,-0.54
0,0.0,-1.0,0.23000000000000043,2.0,0.0,0.62,8.0,-0.08000000000000007,0.0,0.08000000000000002,0.13,-76.0,0,-42.0,0.49,0.18,2.5,-11.8,0.25
0,-27.0,-12.0,3.5,-11.0,-7.0,0.33999999999999997,-29.0,-0.030000000000000027,-0.13,-0.05000000000000002,0.07,-212.0,-2,-37.0,0.029999999999999916,0.03999999999999998,1.6400000000000001,-48.55000000000002,-0.09999999999999998
0,-15.0,-9.0,2.9499999999999993,-5.0,0.0,-0.04000000000000001,-2.0,-0.030000000000000027,0.0,-0.08000000000000002,-0.15999999999999998,-124.0,-3,-49.0,0.0,-0.04999999999999999,0.32999999999999996,-21.1,-0.30000000000000004
1,-2.0,-3.0,-5.390000000000004,-1.0,-4.0,0.009999999999999995,17.0,-0.030000000000000027,-0.060000000000000005,-0.08000000000000002,-0.08999999999999997,-133.0,-1,-59.0,0.06,0.0,0.47,-14.800000000000004,-0.19999999999999998
0,-50.0,-54.0,3.2699999999999996,-2.0,-9.0,-0.09999999999999998,-6.0,-0.030000000000000027,-0.21,-0.13,0.010000000000000009,-232.0,1,-44.0,-1.14,-1.17,-0.27,11.249999999999986,0.009999999999999953
1,16.0,3.0,1.3699999999999974,0.0,-6.0,-0.09999999999999998,-2.0,0.020000000000000018,-0.2,-0.010000000000000009,0.010000000000000009,57.0,0,-6.0,0.17000000000000004,-0.030000000000000027,-0.22000000000000003,18.339999999999975,0.05999999999999994
0,-3.0,-3.0,8.700000000000003,-2.0,-1.0,-0.2,-3.0,0.020000000000000018,-0.18,0.04000000000000001,0.18000000000000002,96.0,1,49.0,-0.44,-0.37,-0.39,22.049999999999997,-0.04999999999999999
