height_x,weight_x,reach_x,fx_win,fight_time_x,age_x,str_landed_per_min_x,str_acc_x,str_absorb_per_min_x,str_def_x,td_avg_x,td_acc_x,td_def_x,sub_avg_x,win_percentage_x,height_y,weight_y,reach_y,fight_time_y,age_y,str_landed_per_min_y,str_acc_y,str_absorb_per_min_y,str_def_y,td_avg_y,td_acc_y,td_def_y,sub_avg_y,win_percentage_y
1.91,260.0,2.01,1,44.019999999999996,35.0,1.91,0.47,2.41,0.51,0.34,0.2,0.2,0.0,0.76,1.78,205.0,1.85,43.32,36.53,3.23,0.5,4.09,0.53,1.73,0.36,0.0,0.35,0.68
1.78,155.0,1.85,0,15.0,27.89,4.4,0.49,2.87,0.3,1.0,0.5,0.0,0.0,0.8,1.73,155.0,1.85,60.0,30.83,4.7,0.57,4.7,0.57,4.5,0.55,0.55,0.0,0.92
1.78,155.0,1.85,0,30.0,28.32,3.97,0.47,2.6,0.31,1.0,0.5,0.25,0.0,0.81,1.68,170.0,1.7,43.129999999999995,36.53,5.03,0.55,5.03,0.55,6.26,0.6,0.6,1.04,0.96
1.78,155.0,1.85,1,45.0,28.64,3.76,0.51,3.29,0.41,1.67,0.5,0.3,0.0,0.78,1.78,155.0,1.8,7.069999999999993,34.65,2.26,0.4,4.38,0.48,8.49,0.57,0.75,4.24,0.75
1.78,155.0,1.85,0,60.0,28.93,4.1,0.47,2.95,0.33,1.25,0.5,0.26,0.0,0.79,1.75,155.0,1.85,17.25999999999999,30.1,5.1,0.53,5.1,0.53,1.74,1.0,1.0,0.0,0.84
1.78,155.0,1.85,1,60.00000000000001,29.47,3.45,0.44,2.7,0.34,1.0,0.33,0.27,0.0,0.76,1.73,155.0,1.75,53.03000000000002,34.51,4.26,0.38,4.3,0.37,0.0,0.0,0.2,0.0,0.57
1.83,205.0,1.9,1,4.949999999999999,27.01,6.06,0.81,6.06,0.81,3.03,1.0,1.0,3.03,1.0,1.91,205.0,1.98,32.910000000000004,28.47,5.14,0.44,4.59,0.49,1.37,0.33,0.31,0.46,0.77
1.83,205.0,1.9,0,19.949999999999996,27.53,9.47,0.77,4.11,0.64,3.76,0.62,0.33,0.75,0.89,1.88,205.0,1.98,60.0,34.66,5.07,0.59,5.75,0.62,1.5,0.75,0.5,0.25,0.85
1.83,205.0,1.9,0,42.11,29.5,7.41,0.7,5.46,0.67,3.21,0.35,0.21,0.0,0.77,1.96,205.0,2.01,17.12,28.13,3.68,0.47,3.68,0.47,0.88,0.5,0.5,1.75,0.76
1.75,155.0,1.93,1,0.7700000000000005,25.53,16.88,0.68,5.19,0.57,0.0,0.0,0.0,0.0,0.8,1.8,155.0,1.78,38.82,30.42,5.98,0.5,6.93,0.49,0.77,0.33,0.0,0.0,0.56
1.88,170.0,1.9,0,15.000000000000002,26.08,7.73,0.59,4.13,0.54,6.0,0.75,0.0,4.0,0.78,1.88,170.0,1.9,60.0,31.02,5.28,0.56,5.28,0.56,1.25,0.5,0.5,0.25,0.7
1.88,170.0,1.9,0,17.28,26.29,7.12,0.56,5.03,0.54,5.21,0.67,0.0,3.47,0.79,1.83,170.0,1.8,30.0,27.15,4.7,0.41,5.87,0.55,2.0,0.29,0.4,0.0,0.77
1.88,170.0,1.9,0,18.700000000000003,29.2,6.9,0.55,5.35,0.5,4.81,0.67,0.0,3.21,0.8,1.88,170.0,1.9,34.61,36.73,4.25,0.6,4.25,0.6,1.73,0.36,0.36,0.43,0.73
1.88,170.0,1.9,1,33.04,30.68,2.88,0.41,4.3,0.49,0.0,0.0,0.38,0.0,0.7,1.8,170.0,1.83,45.0,31.64,3.91,0.53,4.89,0.57,0.33,1.0,0.15,0.0,0.71
1.7,145.0,1.73,1,15.0,25.38,3.07,0.58,3.07,0.58,0.0,0.0,0.0,0.0,0.7,1.7,145.0,1.7,2.780000000000001,23.96,1.8,0.33,9.71,0.84,0.0,0.0,0.33,0.0,0.9
1.7,145.0,1.73,1,30.000000000000004,25.86,4.33,0.61,3.5,0.5,1.5,0.75,0.0,0.0,0.71,1.85,145.0,1.85,41.05,29.56,6.41,0.56,5.99,0.55,0.73,0.2,0.22,1.1,0.75
1.7,145.0,1.73,0,48.45,26.59,4.38,0.61,3.61,0.53,3.41,0.79,0.56,0.31,0.7,1.75,155.0,1.83,49.5,24.94,4.63,0.51,4.06,0.47,1.52,0.23,0.15,1.52,0.88
1.7,145.0,1.73,1,27.43,27.89,3.97,0.53,4.67,0.53,4.92,0.64,0.64,1.09,0.69,1.75,145.0,1.8,50.230000000000004,27.86,7.98,0.69,4.32,0.46,4.78,0.43,0.0,1.19,0.77
1.7,145.0,1.73,1,28.98,28.33,4.0,0.53,4.8,0.56,5.69,0.65,0.6,0.52,0.7,1.73,145.0,1.68,27.25,33.9,4.77,0.56,3.89,0.44,2.2,0.8,0.09,0.55,0.69
1.75,155.0,1.88,1,0.6299999999999999,29.61,11.11,0.7,11.11,0.7,23.81,1.0,1.0,23.81,1.0,1.8,155.0,1.9,26.33000000000001,26.41,6.72,0.58,6.72,0.58,4.56,0.73,0.73,1.14,0.57
1.75,155.0,1.88,0,22.509999999999998,30.21,2.84,0.36,2.58,0.35,0.67,0.5,0.5,2.0,1.0,1.75,155.0,1.83,27.370000000000005,26.2,6.5,0.57,5.63,0.52,1.1,0.29,0.0,1.64,0.84
1.75,155.0,1.88,1,26.259999999999998,31.03,3.2,0.36,3.31,0.39,0.57,0.25,0.5,1.71,1.0,1.75,155.0,1.78,49.94999999999999,26.93,4.96,0.62,4.36,0.61,3.9,0.33,0.24,0.6,0.67
1.75,155.0,1.88,1,40.629999999999995,33.08,5.09,0.46,3.32,0.43,0.0,0.0,0.3,0.74,1.0,1.75,155.0,1.73,24.4,29.45,11.39,0.6,7.34,0.49,3.69,0.46,0.29,0.0,0.87
1.75,155.0,1.88,1,27.099999999999994,34.1,8.93,0.53,4.13,0.5,1.11,0.18,0.17,0.55,0.94,1.73,155.0,1.85,60.0,32.3,3.52,0.45,3.52,0.45,3.0,0.35,0.35,0.0,0.88
1.75,155.0,1.88,1,38.349999999999994,34.63,8.16,0.45,3.31,0.4,0.78,0.22,0.22,0.78,0.88,1.75,155.0,1.85,26.62999999999999,31.08,2.97,0.42,2.97,0.42,0.0,0.0,0.0,0.0,0.81
1.68,145.0,1.7,0,15.0,28.53,5.0,0.61,6.73,0.62,0.0,0.0,0.25,0.0,0.88,1.78,145.0,1.88,54.09,35.04,4.44,0.45,3.44,0.43,0.55,0.11,0.06,0.55,0.72
1.68,145.0,1.7,1,30.0,29.08,3.63,0.47,7.1,0.61,1.0,0.67,0.32,0.0,0.89,1.65,135.0,1.7,31.879999999999995,30.65,3.54,0.51,5.58,0.62,1.88,0.18,0.27,0.94,0.67
1.68,145.0,1.7,0,60.0,30.14,3.22,0.41,4.23,0.49,1.25,0.62,0.28,0.0,0.81,1.73,155.0,1.73,35.55,28.44,7.26,0.74,7.26,0.74,3.38,0.42,0.42,2.11,0.73
1.73,145.0,1.75,1,15.0,24.24,3.07,0.6,3.53,0.62,2.0,0.67,0.33,0.0,0.83,1.75,145.0,1.75,32.65,31.66,5.91,0.61,5.3,0.6,2.3,0.23,0.2,1.38,0.9
1.73,145.0,1.75,0,20.379999999999995,25.73,2.6,0.6,3.68,0.61,2.21,0.75,0.43,0.0,0.71,1.73,135.0,1.75,32.57,27.02,3.93,0.44,3.9,0.44,4.14,0.69,0.73,1.84,0.62
1.73,145.0,1.75,0,35.379999999999995,26.52,2.32,0.49,4.1,0.59,1.7,0.8,0.36,0.85,0.75,1.68,135.0,1.73,26.61,38.42,3.95,0.57,4.58,0.64,3.38,0.55,0.12,0.0,0.64
1.78,170.0,1.83,1,6.93,24.4,7.5,0.6,7.5,0.6,6.49,0.5,0.5,2.16,1.0,1.78,155.0,1.83,6.719999999999999,26.89,1.34,0.9,6.55,0.83,0.0,0.0,1.0,4.46,0.74
1.78,170.0,1.83,1,21.93,24.63,3.51,0.45,3.42,0.5,2.74,0.18,0.5,0.68,0.94,1.78,170.0,1.83,49.730000000000004,23.97,5.33,0.58,5.19,0.62,7.84,0.7,0.71,1.21,0.7
1.78,170.0,1.83,1,36.93,24.95,5.28,0.57,4.14,0.53,2.84,0.28,0.75,0.81,0.95,1.83,185.0,1.78,22.810000000000006,24.22,3.2,0.49,6.23,0.61,2.63,0.36,0.22,0.66,0.72
1.78,170.0,1.83,0,38.68,25.27,5.2,0.57,4.03,0.53,2.71,0.27,0.75,0.78,0.95,1.78,170.0,1.85,37.650000000000006,29.35,4.78,0.69,4.78,0.69,5.18,0.59,0.59,1.59,0.55
1.78,170.0,1.83,0,46.75000000000001,25.73,3.44,0.42,2.93,0.42,1.28,0.2,0.91,0.32,0.9,1.83,170.0,1.93,38.81999999999999,29.57,10.59,0.79,1.16,0.59,3.86,0.56,0.43,1.93,0.76
1.78,170.0,1.83,1,36.47000000000001,27.14,2.52,0.39,6.28,0.61,1.23,0.27,1.0,2.06,0.87,1.7,145.0,1.78,36.03,26.69,3.75,0.58,2.91,0.46,2.08,0.56,0.5,2.08,0.69
1.78,170.0,1.83,0,57.34000000000002,28.41,3.02,0.42,4.26,0.48,1.05,0.1,0.11,1.57,0.84,1.85,170.0,1.9,34.6,22.85,11.04,0.69,2.11,0.54,6.07,0.61,1.0,1.3,0.93
1.78,170.0,1.83,1,57.34000000000002,28.81,3.02,0.37,3.75,0.39,0.78,0.08,0.03,0.26,0.81,1.8,170.0,1.85,51.89999999999999,29.74,1.81,0.48,1.81,0.48,0.87,0.2,0.2,2.02,0.91
1.78,170.0,1.83,1,67.62000000000002,29.17,2.91,0.37,3.18,0.39,0.89,0.09,0.03,0.22,0.81,1.83,170.0,1.83,36.56999999999999,28.88,3.83,0.59,3.47,0.55,0.41,0.2,0.11,2.87,0.73
1.78,170.0,1.83,0,67.62000000000002,30.13,2.32,0.29,3.71,0.41,0.89,0.07,0.03,0.0,0.79,1.75,170.0,1.8,30.930000000000007,26.89,4.91,0.56,2.81,0.47,4.36,0.69,0.43,0.0,0.68
1.78,170.0,1.83,1,60.000000000000014,31.17,3.53,0.36,5.35,0.5,1.0,0.12,0.23,0.0,0.76,1.7,155.0,1.78,36.25,34.44,5.6,0.46,5.6,0.46,0.41,0.33,0.33,0.0,0.76
1.78,170.0,1.83,0,60.000000000000014,31.8,4.25,0.39,4.78,0.47,1.25,0.17,0.27,0.25,0.77,1.75,145.0,1.85,25.0,31.52,2.24,0.27,2.24,0.27,0.6,1.0,1.0,0.0,0.88
1.78,170.0,1.83,0,60.000000000000014,32.2,3.73,0.33,5.6,0.43,1.0,0.15,0.33,0.75,0.74,1.78,145.0,1.85,36.03,25.37,4.66,0.51,4.55,0.5,3.75,0.64,0.62,0.42,0.85
1.78,170.0,1.83,1,60.000000000000014,32.43,3.5,0.36,5.18,0.44,0.75,0.25,0.5,1.25,0.75,1.73,155.0,1.75,30.610000000000028,29.7,5.0,0.51,4.57,0.44,1.96,0.5,0.29,0.0,0.56
1.78,170.0,1.83,0,60.000000000000014,33.89,3.0,0.32,4.73,0.42,0.75,0.25,1.0,1.25,0.76,1.73,145.0,1.8,46.04999999999998,33.5,2.98,0.42,2.98,0.42,0.98,0.18,0.18,0.65,0.68
1.78,170.0,1.83,1,60.000000000000014,34.18,2.47,0.29,4.53,0.43,0.5,0.22,0.73,1.0,0.74,1.73,155.0,1.8,46.469999999999985,32.52,2.97,0.51,3.27,0.52,0.97,0.33,0.45,1.29,0.66
1.78,170.0,1.83,0,60.00000000000002,34.52,2.95,0.37,3.92,0.48,0.75,0.25,0.64,0.5,0.71,1.78,155.0,1.8,33.42000000000002,32.13,5.36,0.59,5.15,0.54,2.69,0.5,0.17,0.9,0.62
1.78,170.0,1.83,0,33.060000000000024,35.86,4.57,0.54,4.54,0.52,0.91,0.2,0.0,0.0,0.71,1.83,170.0,1.9,31.58999999999997,36.84,4.27,0.58,4.21,0.55,0.47,0.25,0.0,0.95,0.61
1.78,170.0,1.83,1,35.36000000000002,37.17,4.75,0.63,4.61,0.57,1.27,0.38,0.5,0.0,0.7,1.88,170.0,1.88,25.049999999999997,27.11,4.55,0.72,4.39,0.62,2.4,0.67,0.75,4.79,0.67
1.78,170.0,1.83,0,29.58000000000002,37.51,5.41,0.63,4.77,0.55,3.55,0.64,0.75,0.0,0.71,1.85,170.0,1.9,22.74999999999998,31.58,2.46,0.41,2.46,0.41,4.62,0.54,0.54,1.98,0.84
1.78,170.0,1.83,1,42.95000000000002,38.13,4.17,0.67,5.47,0.63,2.79,0.62,0.8,0.0,0.71,1.85,170.0,1.85,16.78,26.36,3.69,0.53,9.36,0.67,1.79,0.4,0.0,0.0,0.67
1.68,155.0,1.68,0,15.0,25.21,3.93,0.76,5.53,0.56,4.0,0.5,1.0,0.0,0.58,1.7,155.0,1.75,30.0,30.45,4.57,0.33,4.8,0.39,0.5,0.08,0.14,0.5,0.61
1.68,155.0,1.68,0,30.0,25.42,4.57,0.5,6.77,0.45,2.0,0.4,1.0,0.0,0.57,1.75,145.0,1.8,7.73,21.33,2.46,0.4,2.46,0.4,0.0,0.0,0.0,0.0,0.73
1.75,155.0,1.75,1,2.6999999999999993,25.0,9.26,0.86,9.26,0.86,5.56,1.0,1.0,0.0,0.81,1.73,155.0,1.73,7.040000000000006,31.17,3.84,0.63,4.26,0.7,6.39,0.75,0.5,8.52,0.69
1.75,155.0,1.75,1,32.7,26.42,5.57,0.77,3.98,0.7,2.29,0.62,0.43,1.83,0.79,1.68,170.0,1.73,47.82,28.74,1.74,0.53,2.34,0.62,2.2,0.16,0.17,3.14,0.67
1.75,155.0,1.75,0,52.730000000000004,30.97,3.87,0.56,3.24,0.48,1.14,0.5,0.12,1.99,0.77,1.78,145.0,1.88,51.31999999999999,31.32,5.4,0.73,6.78,0.71,1.46,0.56,0.62,1.46,0.6
1.75,155.0,1.75,0,42.25,31.51,3.5,0.49,3.83,0.45,0.36,0.33,0.1,1.07,0.78,1.8,170.0,1.83,46.03,25.03,3.28,0.51,7.08,0.51,0.65,0.33,0.64,0.98,0.78
1.88,253.0,1.88,0,11.65,36.73,8.07,0.72,9.01,0.6,0.0,0.0,0.12,0.0,0.82,1.96,265.0,2.03,7.469999999999999,30.75,4.69,0.5,4.69,0.5,0.0,0.0,0.0,0.0,0.75
1.7,155.0,1.7,0,2.120000000000001,34.96,2.83,0.46,0.94,1.0,7.08,1.0,0.0,0.0,0.71,1.78,145.0,1.88,32.86999999999999,30.86,4.02,0.73,6.18,0.7,0.46,0.33,0.6,1.83,0.62
1.83,135.0,1.85,0,15.0,30.09,4.6,0.78,6.13,0.7,2.0,0.4,0.25,1.0,0.89,1.65,135.0,1.7,15.0,30.92,2.73,0.32,3.2,0.37,0.0,0.0,1.0,1.0,0.9
1.85,170.0,2.01,0,3.1799999999999997,27.08,0.0,0.0,28.62,0.96,0.0,0.0,0.5,0.0,0.69,1.88,170.0,1.88,45.13,24.7,3.41,0.62,3.17,0.55,0.0,0.0,0.0,0.0,0.92
1.73,135.0,1.73,1,50.0,29.55,4.86,0.51,4.08,0.5,4.2,0.44,0.46,0.3,0.9,1.7,135.0,1.73,59.99999999999999,30.78,6.63,0.45,6.63,0.45,1.25,0.29,0.29,0.25,0.62
1.73,135.0,1.73,1,51.02000000000001,30.86,5.27,0.53,4.06,0.5,4.7,0.47,0.46,0.29,0.9,1.68,125.0,1.7,75.33999999999999,29.94,8.4,0.47,8.4,0.47,0.8,0.25,0.25,0.4,0.8
1.73,135.0,1.73,1,76.02000000000001,31.24,5.14,0.48,4.43,0.4,3.95,0.44,0.38,0.2,0.91,1.68,135.0,1.7,57.72000000000001,37.06,3.29,0.5,3.29,0.5,1.82,0.23,0.23,0.52,0.78
1.93,205.0,1.96,1,0.48,27.93,27.08,0.81,2.08,0.33,0.0,0.0,0.0,0.0,0.86,1.83,205.0,1.83,3.8000000000000003,26.91,6.84,0.57,4.47,0.45,0.0,0.0,0.0,0.0,0.67
1.93,205.0,1.96,1,4.13,28.39,9.69,0.69,1.21,0.56,3.63,1.0,0.2,3.63,0.88,1.8,185.0,1.96,35.68,34.17,3.31,0.53,3.39,0.51,0.0,0.0,0.0,0.0,0.92
1.93,205.0,1.96,1,7.050000000000001,28.78,8.65,0.55,2.13,0.43,2.13,0.5,0.2,2.13,0.89,1.91,205.0,2.03,19.94999999999998,35.5,2.66,0.52,2.36,0.51,0.0,0.0,0.0,1.5,0.62
1.93,205.0,1.96,1,22.049999999999997,29.22,7.35,0.62,2.45,0.5,0.68,0.25,0.14,0.68,0.9,1.88,205.0,1.9,22.6,29.49,7.21,0.57,7.21,0.57,0.66,1.0,1.0,0.0,0.78
1.93,205.0,1.96,0,34.64,30.12,5.14,0.53,3.06,0.48,0.0,0.0,0.12,0.0,0.92,1.93,205.0,2.13,75.04999999999998,32.56,6.06,0.7,5.85,0.61,0.8,0.24,0.25,0.0,0.96
1.85,219.0,1.85,1,25.82,30.63,5.58,0.84,7.59,0.77,1.16,0.5,0.71,0.0,0.62,1.83,190.0,1.83,8.959999999999999,16.62,2.34,0.66,2.34,0.64,0.0,0.0,1.0,0.0,0.38
1.85,219.0,1.85,1,27.909999999999997,31.04,8.85,0.89,5.05,0.72,1.07,0.5,0.67,1.07,0.64,1.83,190.0,1.83,17.63,17.02,1.7,0.86,1.7,0.83,0.0,0.0,1.0,0.0,0.4
1.85,219.0,1.85,1,23.619999999999997,31.04,8.68,0.89,4.19,0.66,0.64,0.33,0.6,1.91,0.63,1.91,249.0,1.91,20.690000000000005,30.89,1.21,0.71,6.43,0.76,0.72,1.0,0.71,0.0,0.5
1.85,155.0,1.85,0,29.189999999999998,28.76,6.51,0.57,4.01,0.42,1.54,0.6,0.14,1.03,0.7,1.83,170.0,1.93,48.480000000000004,26.71,6.54,0.46,5.55,0.42,0.62,0.15,0.53,1.55,0.61
1.85,155.0,1.85,1,35.39,29.13,6.56,0.55,9.83,0.59,0.0,0.0,0.11,0.42,0.71,1.75,145.0,1.8,57.55000000000001,25.97,4.21,0.51,4.73,0.47,1.56,0.32,0.36,0.52,0.64
1.85,155.0,1.85,1,35.39,29.37,6.56,0.49,9.92,0.59,0.42,0.33,0.0,0.42,0.73,1.75,155.0,1.73,21.049999999999997,29.37,4.66,0.48,3.9,0.47,0.71,1.0,1.0,0.0,0.75
1.85,155.0,1.85,0,33.85,30.42,6.65,0.53,3.55,0.41,2.22,0.5,0.0,0.0,0.68,1.73,170.0,1.78,46.67,28.84,5.46,0.51,5.46,0.51,3.21,0.42,0.42,0.32,0.69
1.85,155.0,1.85,1,33.85,30.64,5.35,0.57,3.78,0.42,2.22,0.62,0.33,0.0,0.65,1.78,155.0,1.78,54.99999999999999,31.91,8.56,0.44,6.38,0.45,2.18,0.31,0.18,0.27,0.63
1.85,155.0,1.85,1,43.49,31.06,5.13,0.55,3.66,0.42,2.41,0.64,0.27,0.34,0.64,1.8,155.0,1.9,27.74000000000001,28.24,4.76,0.47,3.86,0.42,0.0,0.0,0.25,0.54,0.67
1.85,155.0,1.85,1,31.740000000000006,31.3,3.28,0.5,4.13,0.44,1.42,0.6,0.27,1.42,0.66,1.73,155.0,1.8,36.02999999999999,30.88,4.22,0.46,5.36,0.53,1.25,0.75,0.67,1.67,0.62
1.85,155.0,1.85,1,31.440000000000005,31.77,5.38,0.53,4.52,0.45,0.48,0.17,0.17,0.95,0.68,1.78,145.0,1.85,37.56,26.17,2.85,0.39,2.5,0.38,3.59,0.75,0.8,0.0,0.8
1.85,155.0,1.85,1,53.519999999999996,32.15,4.75,0.51,3.23,0.42,0.56,0.17,0.12,0.56,0.67,1.73,155.0,1.73,36.900000000000006,30.05,6.31,0.48,5.04,0.45,0.0,0.0,0.0,0.0,0.75
1.85,155.0,1.85,0,54.73,32.73,5.19,0.49,3.86,0.45,0.55,0.2,0.11,0.55,0.68,1.73,170.0,1.78,51.11999999999998,31.15,6.73,0.66,6.73,0.66,3.81,0.93,0.93,0.88,0.72
1.85,155.0,1.85,1,28.379999999999995,33.22,4.93,0.45,5.74,0.53,1.06,0.2,0.22,0.53,0.69,1.8,170.0,1.8,47.66000000000001,36.3,6.84,0.66,7.09,0.67,0.94,0.17,0.3,0.63,0.73
1.85,155.0,1.85,1,25.959999999999994,33.4,6.7,0.53,6.24,0.55,1.73,0.5,0.25,1.16,0.7,1.75,170.0,1.8,62.2,31.98,6.62,0.55,5.82,0.53,0.96,0.33,0.57,0.24,0.7
1.85,155.0,1.85,1,23.259999999999998,33.7,6.49,0.65,4.69,0.5,2.58,0.57,0.22,1.93,0.71,1.83,170.0,1.9,36.019999999999975,35.92,2.8,0.6,2.75,0.56,0.42,0.5,0.0,0.42,0.59
1.85,155.0,1.85,0,32.73,33.84,6.45,0.56,4.77,0.51,1.83,0.44,0.18,1.37,0.72,1.8,170.0,1.88,70.0,32.21,7.04,0.55,5.91,0.55,0.64,0.38,0.44,0.64,0.71
1.85,155.0,1.85,0,36.18,34.34,6.47,0.55,5.72,0.52,1.24,0.38,0.11,0.83,0.72,1.8,170.0,1.88,73.19999999999997,35.36,4.64,0.57,4.85,0.53,0.0,0.0,0.0,0.0,0.66
1.85,155.0,1.85,1,35.9,34.89,5.77,0.49,6.41,0.55,0.84,0.12,0.2,0.0,0.71,1.78,155.0,1.9,39.870000000000005,30.45,5.02,0.41,5.02,0.41,0.38,0.5,0.5,0.38,0.74
1.85,155.0,1.85,0,30.300000000000004,35.24,5.64,0.52,6.04,0.49,0.99,0.14,0.33,0.0,0.7,1.88,170.0,1.88,58.000000000000014,26.83,4.09,0.55,3.28,0.58,2.59,0.33,0.33,1.03,0.89
1.85,155.0,1.85,1,49.30000000000001,35.62,4.16,0.51,4.58,0.5,0.91,0.14,0.14,0.0,0.7,1.78,170.0,1.8,46.31999999999999,27.15,3.73,0.46,4.34,0.44,1.3,0.5,0.5,0.0,0.67
1.85,155.0,1.85,0,63.49000000000001,36.2,4.65,0.44,5.24,0.46,0.47,0.18,0.33,0.24,0.7,1.8,155.0,1.93,56.400000000000006,35.32,7.82,0.53,7.82,0.53,0.0,0.0,0.0,1.33,0.89
1.85,155.0,1.85,0,48.49000000000001,36.46,6.17,0.41,6.93,0.45,0.62,0.67,1.0,0.31,0.71,1.8,155.0,1.78,33.480000000000004,30.83,8.03,0.53,8.03,0.53,0.0,0.0,0.0,0.0,0.95
1.88,170.0,1.93,0,25.42,27.21,6.96,0.84,4.37,0.7,3.54,0.35,0.12,0.59,0.83,1.78,170.0,1.83,50.400000000000006,26.43,5.89,0.52,4.62,0.48,3.87,0.54,0.45,0.0,0.72
1.88,170.0,1.93,1,40.42,27.65,5.54,0.81,3.88,0.69,2.97,0.35,0.15,1.11,0.85,1.78,155.0,1.83,15.0,25.37,6.53,0.66,6.53,0.66,3.0,0.75,0.75,0.0,0.88
1.88,170.0,1.93,1,60.0,29.12,3.2,0.7,3.58,0.69,3.75,0.45,0.37,1.0,0.8,1.83,170.0,1.93,39.03,25.71,7.17,0.36,5.87,0.32,1.15,0.3,0.3,1.15,0.6
1.88,170.0,1.93,1,47.97,30.12,3.38,0.66,3.34,0.62,4.38,0.67,0.6,0.31,0.82,1.83,170.0,1.93,17.700000000000003,35.81,8.53,0.49,8.53,0.49,0.85,0.33,0.33,0.85,0.75
1.88,170.0,1.93,1,33.75,30.98,3.08,0.49,4.27,0.48,2.67,0.5,0.5,0.0,0.84,1.8,170.0,1.85,45.699999999999996,31.79,2.1,0.44,2.17,0.45,2.63,0.44,0.44,1.97,0.73
1.88,170.0,1.93,1,33.75,31.29,4.33,0.58,1.99,0.39,2.67,0.55,0.33,0.89,0.8,1.8,170.0,1.85,0.6999999999999993,28.87,4.29,0.75,4.29,0.75,0.0,0.0,0.0,0.0,0.77
1.88,170.0,1.93,1,45.78,31.89,7.14,0.7,1.99,0.43,2.62,0.5,0.0,0.98,0.81,1.83,170.0,1.88,21.209999999999997,29.3,2.22,0.68,9.38,0.74,1.41,0.67,0.6,3.54,0.72
1.88,170.0,1.93,1,38.8,32.29,7.63,0.77,1.75,0.53,2.71,0.44,0.0,1.16,0.77,1.85,170.0,1.9,60.0,26.61,7.02,0.52,5.25,0.55,0.75,0.23,0.33,0.0,0.89
1.88,170.0,1.93,0,49.05,32.76,6.73,0.7,2.28,0.45,2.45,0.42,0.17,0.92,0.78,1.75,170.0,1.88,41.63,32.38,5.19,0.65,5.19,0.65,1.08,0.6,0.6,0.0,0.81
1.88,170.0,1.93,1,35.07,33.51,7.78,0.7,3.45,0.48,2.14,0.38,0.17,0.43,0.79,1.78,170.0,1.83,59.999999999999986,35.12,3.33,0.46,3.98,0.5,2.0,0.26,0.16,0.5,0.66
1.88,170.0,1.93,1,27.450000000000003,35.12,10.46,0.76,6.45,0.63,1.64,0.23,0.2,0.55,0.8,1.78,170.0,1.78,66.47,30.32,4.71,0.52,4.71,0.52,0.23,0.2,0.2,0.23,0.71
1.8,155.0,1.78,0,10.450000000000001,27.73,4.98,0.66,4.98,0.66,0.0,0.0,0.0,0.0,0.58,1.8,155.0,1.8,3.700000000000001,31.57,4.05,0.42,4.05,0.42,0.0,0.0,0.0,0.0,0.44
1.8,155.0,1.78,1,22.32,29.04,6.77,0.52,8.92,0.51,1.34,0.33,0.0,0.0,0.56,1.7,155.0,1.78,7.6499999999999915,39.0,1.18,0.24,1.18,0.24,0.0,0.0,0.0,0.0,0.73
1.8,155.0,1.78,0,32.25,30.9,5.61,0.46,6.76,0.46,0.93,0.67,0.0,0.0,0.57,1.75,155.0,1.75,58.7,35.84,7.9,0.66,7.9,0.66,2.56,0.59,0.59,0.0,0.87
1.78,185.0,1.8,1,15.000000000000002,26.23,4.0,0.51,4.0,0.51,3.0,0.6,0.6,0.0,1.0,1.78,185.0,1.85,35.33,30.09,7.42,0.73,8.04,0.74,2.12,0.42,0.2,1.7,0.77
1.78,185.0,1.8,1,54.78,30.97,5.48,0.57,3.18,0.46,1.64,0.55,0.55,0.55,0.87,1.91,205.0,1.98,19.980000000000004,27.09,5.31,0.38,4.4,0.44,1.5,0.67,0.43,0.75,0.82
1.78,145.0,1.78,1,0.30000000000000004,24.64,33.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.86,1.73,145.0,1.7,21.83000000000001,29.82,3.71,0.59,3.34,0.63,2.75,1.0,0.17,2.75,0.67
1.78,145.0,1.78,0,16.85,26.77,6.82,0.55,5.64,0.49,0.89,0.2,0.17,0.0,0.75,1.75,145.0,1.8,60.00000000000001,31.64,4.8,0.36,4.48,0.4,0.0,0.0,0.29,0.25,0.64
1.7,145.0,1.73,1,29.999999999999996,31.37,2.4,0.31,2.87,0.36,0.0,0.0,0.43,0.0,0.96,1.73,135.0,1.75,21.73,36.04,4.14,0.46,4.14,0.46,0.0,0.0,0.0,0.69,0.72
1.7,145.0,1.73,0,42.55,32.04,3.38,0.37,3.64,0.4,0.35,0.5,0.38,0.0,0.96,1.73,135.0,1.8,26.54,30.04,4.07,0.43,4.07,0.43,0.57,0.12,0.12,0.0,0.87
1.7,145.0,1.73,1,52.150000000000006,32.62,3.37,0.36,4.49,0.43,0.86,0.75,0.42,0.0,0.92,1.73,135.0,1.78,46.129999999999995,25.17,3.75,0.47,4.18,0.46,0.33,0.33,0.0,1.3,0.73
1.7,145.0,1.73,0,52.150000000000006,33.52,4.76,0.4,5.14,0.42,1.15,0.57,0.33,0.0,0.93,1.7,135.0,1.7,18.47,25.88,7.8,0.49,6.82,0.45,0.0,0.0,0.0,0.0,0.91
1.7,145.0,1.73,1,47.150000000000006,34.4,4.9,0.41,6.87,0.51,1.27,0.57,0.56,0.0,0.93,1.68,145.0,1.78,51.01999999999998,32.79,6.02,0.52,6.02,0.52,1.47,0.5,0.5,0.59,0.8
